ID	record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Type	Eenheid	Waarde	Invoertype
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	8.75	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Prunus avium (L.) L.	Soort_Latijn	Percentage	%	0.25	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	2.25	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	8.75	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Stellaria holostea L.	Soort_Latijn	Percentage	%	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Stellaria media (L.) Vill. subsp. media	Soort_Latijn	Percentage	%	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	kruidlaag	Vinca minor L.	Soort_Latijn	Percentage	%	37.5	NA
11481_2019-04-12_9130_end	11481_2019-04-12	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
11481_2019-04-12_9130_end	11481_2019-04-12	struiklaag	Lonicera periclymenum L.	Soort_Latijn	Percentage	%	0.25	NA
11481_2019-04-12_9130_end	11481_2019-04-12	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	8.75	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	boomlaag	studiegroep	Percentage	%	87.5	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	90	NA
11481_2019-04-12_9130_end	11481_2019-04-12	NA	struiklaag	studiegroep	Percentage	%	18.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Acer pseudoplatanus L.	soort_latijn	Decimaal getal	Grondvlak_ha	0.913086437481583	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Corylus avellana L.	soort_latijn	Decimaal getal	Grondvlak_ha	1.2587963207371	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	37.5	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Fraxinus excelsior L.	soort_latijn	Decimaal getal	Grondvlak_ha	7.98355994698703	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Hedera helix L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Populus	Soort_Latijn	Percentage	%	37.5	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	2.90888551597213	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Populus alba	soort_latijn	Decimaal getal	Grondvlak_ha	6.06660505606088	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Populus canescens (Ait.) Smith	Soort_Latijn	Percentage	%	18.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Salix	Soort_Latijn	Percentage	%	8.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	boomlaag	Salix	soort_latijn	Decimaal getal	Grondvlak_ha	7.81682113942581	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	4	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	62.5	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Anthriscus sylvestris (L.) Hoffmann	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Cardamine amara L.	Soort_Latijn	Percentage	%	8.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Cardamine flexuosa With.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Chrysosplenium alternifolium L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Equisetum palustre L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	4	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Lamium galeobdolon (L.) L.	Soort_Latijn	Percentage	%	37.5	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Oxalis acetosella L.	Soort_Latijn	Percentage	%	4	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	8.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	18.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Ribes uva-crispa L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	kruidlaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Crataegus	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	boomlaag	studiegroep	Percentage	%	87.5	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	90	NA
11865_2015-04-29_91E0_vc	11865_2015-04-29	NA	struiklaag	studiegroep	Percentage	%	37.5	NA
124152_2_9120	124152_2	boomlaag	Betula	Soort_Latijn	Percentage	%	18.75	NA
124152_2_9120	124152_2	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	37.5	NA
124152_2_9120	124152_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	6.12948694517864	NA
124152_2_9120	124152_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	37.5	NA
124152_2_9120	124152_2	boomlaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
124152_2_9120	124152_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	0.25	NA
124152_2_9120	124152_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	87.5	NA
124152_2_9120	124152_2	struiklaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	0.25	NA
124152_2_9120	124152_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
124152_2_9120	124152_2	struiklaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
124152_2_9120	124152_2	NA	boomlaag	studiegroep	Percentage	%	68.3	NA
124152_2_9120	124152_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	0	NA
124152_2_9120	124152_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
124152_2_9120	124152_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	0	NA
124152_2_9120	124152_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	0	NA
124152_2_9120	124152_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
124152_2_9120	124152_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
124152_2_9120	124152_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	87.5	NA
124152_2_9120	124152_2	NA	struiklaag	studiegroep	Percentage	%	19.2	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	boomlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	87.5	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	boomlaag	Alnus glutinosa (L.) Gaertn.	soort_latijn	Decimaal getal	Grondvlak_ha	71.4108785444322	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Amelanchier lamarckii F.G. Schroeder	Soort_Latijn	Percentage	%	0.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Angelica sylvestris L.	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Caltha palustris L.	Soort_Latijn	Percentage	%	4	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Equisetum arvense L.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Humulus lupulus L.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Iris pseudacorus L.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Lycopus europaeus L.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	Percentage	%	8.75	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	18.75	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Ranunculus repens L.	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	0.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	37.5	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Solanum dulcamara L.	Soort_Latijn	Percentage	%	4	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	8.75	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	kruidlaag	Valeriana	Soort_Latijn	Percentage	%	2.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	struiklaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	0.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	struiklaag	Humulus lupulus L.	Soort_Latijn	Percentage	%	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	struiklaag	Prunus serotina Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	boomlaag	studiegroep	Percentage	%	87.5	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	groeiklasse 2	studiegroep	Ja/nee	NA	0	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	groeiklasse 4	studiegroep	Ja/nee	NA	0	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	87.5	NA
12470_2015-06-11_91E0_vm	12470_2015-06-11	NA	struiklaag	studiegroep	Percentage	%	37.5	NA
12710_2018-06-22_9120	12710_2018-06-22	boomlaag	Acer pseudoplatanus L.	soort_latijn	Decimaal getal	Grondvlak_ha	0.832160509984399	NA
12710_2018-06-22_9120	12710_2018-06-22	boomlaag	Prunus serotina Ehrh.	soort_latijn	Decimaal getal	Grondvlak_ha	3.89182106321797	NA
12710_2018-06-22_9120	12710_2018-06-22	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	21.959798885114	NA
12710_2018-06-22_9120	12710_2018-06-22	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	62.5	NA
12710_2018-06-22_9120	12710_2018-06-22	boomlaag	Quercus rubra L.	soort_latijn	Decimaal getal	Grondvlak_ha	7.57289309704215	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	0.25	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	18.75	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Quercus robur L.	Soort_Latijn	Percentage	%	2.25	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	1	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	8.75	NA
12710_2018-06-22_9120	12710_2018-06-22	kruidlaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	1	NA
12710_2018-06-22_9120	12710_2018-06-22	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	18.75	NA
12710_2018-06-22_9120	12710_2018-06-22	struiklaag	Prunus serotina Ehrh.	Soort_Latijn	Percentage	%	62.5	NA
12710_2018-06-22_9120	12710_2018-06-22	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	8.75	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	boomlaag	studiegroep	Percentage	%	62.5	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	65	NA
12710_2018-06-22_9120	12710_2018-06-22	NA	struiklaag	studiegroep	Percentage	%	87.5	NA
128016_2_9120	128016_2	boomlaag	Betula	Soort_Latijn	Percentage	%	37.5	NA
128016_2_9120	128016_2	boomlaag	Betula	soort_latijn	Decimaal getal	Grondvlak_ha	2.73395445135142	NA
128016_2_9120	128016_2	boomlaag	Castanea sativa	soort_latijn	Decimaal getal	Grondvlak_ha	9.17968852271945	NA
128016_2_9120	128016_2	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	37.5	NA
128016_2_9120	128016_2	boomlaag	Quercus rubra	soort_latijn	Decimaal getal	Grondvlak_ha	6.80380869137974	NA
128016_2_9120	128016_2	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	1	NA
128016_2_9120	128016_2	kruidlaag	Pinus sylvestris L.	Soort_Latijn	Percentage	%	1	NA
128016_2_9120	128016_2	kruidlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	2.25	NA
128016_2_9120	128016_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	18.75	NA
128016_2_9120	128016_2	kruidlaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	1	NA
128016_2_9120	128016_2	struiklaag	Betula	Soort_Latijn	Percentage	%	8.75	NA
128016_2_9120	128016_2	struiklaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	37.5	NA
128016_2_9120	128016_2	struiklaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	1	NA
128016_2_9120	128016_2	struiklaag	Frangula alnus Mill.	Soort_Latijn	Percentage	%	8.75	NA
128016_2_9120	128016_2	struiklaag	Prunus serotina Ehrh.	Soort_Latijn	Percentage	%	18.75	NA
128016_2_9120	128016_2	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
128016_2_9120	128016_2	struiklaag	Quercus rubra L.	Soort_Latijn	Percentage	%	8.75	NA
128016_2_9120	128016_2	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	18.75	NA
128016_2_9120	128016_2	NA	boomlaag	studiegroep	Percentage	%	60.9	NA
128016_2_9120	128016_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
128016_2_9120	128016_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
128016_2_9120	128016_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	0	NA
128016_2_9120	128016_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	0	NA
128016_2_9120	128016_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
128016_2_9120	128016_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
128016_2_9120	128016_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	22.9	NA
128016_2_9120	128016_2	NA	struiklaag	studiegroep	Percentage	%	69.3	NA
128039_2_9120	128039_2	boomlaag	Betula	soort_latijn	Decimaal getal	Grondvlak_ha	2.19219100208709	NA
128039_2_9120	128039_2	boomlaag	Betula pubescens Ehrh.	Soort_Latijn	Percentage	%	18.75	NA
128039_2_9120	128039_2	boomlaag	Larix	soort_latijn	Decimaal getal	Grondvlak_ha	2.50253504627836	NA
128039_2_9120	128039_2	boomlaag	Larix kaempferi (Lambert) Carr.	Soort_Latijn	Percentage	%	8.75	NA
128039_2_9120	128039_2	boomlaag	Pinus nigra	soort_latijn	Decimaal getal	Grondvlak_ha	3.85313309446664	NA
128039_2_9120	128039_2	boomlaag	Pinus nigra Arnold subsp. laricio Maire	Soort_Latijn	Percentage	%	18.75	NA
128039_2_9120	128039_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	0.690805980543562	NA
128039_2_9120	128039_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	8.75	NA
128039_2_9120	128039_2	boomlaag	Quercus rubra	soort_latijn	Decimaal getal	Grondvlak_ha	15.0738931073612	NA
128039_2_9120	128039_2	boomlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	62.5	NA
128039_2_9120	128039_2	boomlaag	Sorbus aucuparia	soort_latijn	Decimaal getal	Grondvlak_ha	0.22797535528124	NA
128039_2_9120	128039_2	kruidlaag	Blechnum spicant (L.) Roth	Soort_Latijn	Percentage	%	1	NA
128039_2_9120	128039_2	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	kruidlaag	Deschampsia cespitosa (L.) Beauv.	Soort_Latijn	Percentage	%	1	NA
128039_2_9120	128039_2	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	1	NA
128039_2_9120	128039_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	8.75	NA
128039_2_9120	128039_2	kruidlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	1	NA
128039_2_9120	128039_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	8.75	NA
128039_2_9120	128039_2	struiklaag	Betula pubescens Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	struiklaag	Frangula alnus Mill.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	struiklaag	Quercus rubra L.	Soort_Latijn	Percentage	%	8.75	NA
128039_2_9120	128039_2	struiklaag	Salix aurita L.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	struiklaag	Scrophularia nodosa L.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
128039_2_9120	128039_2	NA	boomlaag	studiegroep	Percentage	%	79.4	NA
128039_2_9120	128039_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
128039_2_9120	128039_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
128039_2_9120	128039_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
128039_2_9120	128039_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
128039_2_9120	128039_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
128039_2_9120	128039_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
128039_2_9120	128039_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	20.2	NA
128039_2_9120	128039_2	NA	struiklaag	studiegroep	Percentage	%	10.1	NA
128138_2_9120	128138_2	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	0.211401015322521	NA
128138_2_9120	128138_2	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	18.75	NA
128138_2_9120	128138_2	boomlaag	Carpinus betulus	soort_latijn	Decimaal getal	Grondvlak_ha	0.845604061290082	NA
128138_2_9120	128138_2	boomlaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	18.75	NA
128138_2_9120	128138_2	boomlaag	Castanea sativa	soort_latijn	Decimaal getal	Grondvlak_ha	5.08379959962042	NA
128138_2_9120	128138_2	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	8.75	NA
128138_2_9120	128138_2	boomlaag	Corylus avellana	soort_latijn	Decimaal getal	Grondvlak_ha	0.165430676191736	NA
128138_2_9120	128138_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	17.463017761938	NA
128138_2_9120	128138_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	37.5	NA
128138_2_9120	128138_2	boomlaag	Quercus rubra	soort_latijn	Decimaal getal	Grondvlak_ha	0.690805980543562	NA
128138_2_9120	128138_2	boomlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	8.75	NA
128138_2_9120	128138_2	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
128138_2_9120	128138_2	kruidlaag	Betula pubescens Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
128138_2_9120	128138_2	kruidlaag	Blechnum spicant (L.) Roth	Soort_Latijn	Percentage	%	1	NA
128138_2_9120	128138_2	kruidlaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
128138_2_9120	128138_2	kruidlaag	Deschampsia cespitosa (L.) Beauv.	Soort_Latijn	Percentage	%	0.25	NA
128138_2_9120	128138_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	8.75	NA
