ID	record_id	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
322138_3_9120	322138_3	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
322138_3_9120	322138_3	Structuur	minimum structuurareaal	MSA	217.4572	Decimaal getal	NA	ha
322138_3_9120	322138_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	1	Ja/nee	NA	NA
322146_2_9120	322146_2	Structuur	aandeel dood hout	aandeel dood hout	3.42111350548474	Percentage	NA	%
322146_2_9120	322146_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
322146_2_9120	322146_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
322146_2_9120	322146_2	Structuur	minimum structuurareaal	MSA	217.4572	Decimaal getal	NA	ha
322146_2_9120	322146_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
322146_3_9120	322146_3	Structuur	aandeel dood hout	aandeel dood hout	3.71964289920618	Percentage	NA	%
322146_3_9120	322146_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
322146_3_9120	322146_3	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
322146_3_9120	322146_3	Structuur	minimum structuurareaal	MSA	217.4572	Decimaal getal	NA	ha
322146_3_9120	322146_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323044_2_9160	323044_2	Structuur	aandeel dood hout	aandeel dood hout	26.1324494822329	Percentage	NA	%
323044_2_9160	323044_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323044_2_9160	323044_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
323044_2_9160	323044_2	Structuur	minimum structuurareaal	MSA	3.4512	Decimaal getal	NA	ha
323044_2_9160	323044_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323044_2_91E0_va	323044_2	Structuur	aandeel dood hout	aandeel dood hout	26.1324494822329	Percentage	NA	%
323044_2_91E0_va	323044_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323044_2_91E0_va	323044_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
323044_2_91E0_va	323044_2	Structuur	minimum structuurareaal	MSA	1.8005	Decimaal getal	NA	ha
323044_2_91E0_va	323044_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323047_2_9120	323047_2	Structuur	aandeel dood hout	aandeel dood hout	2.49104050664602	Percentage	NA	%
323047_2_9120	323047_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323047_2_9120	323047_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
323047_2_9120	323047_2	Structuur	minimum structuurareaal	MSA	7.1919	Decimaal getal	NA	ha
323047_2_9120	323047_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323047_2_9160	323047_2	Structuur	aandeel dood hout	aandeel dood hout	2.49104050664602	Percentage	NA	%
323047_2_9160	323047_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323047_2_9160	323047_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
323047_2_9160	323047_2	Structuur	minimum structuurareaal	MSA	9.3693	Decimaal getal	NA	ha
323047_2_9160	323047_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323049_2_9120	323049_2	Structuur	aandeel dood hout	aandeel dood hout	0.695967354967145	Percentage	NA	%
323049_2_9120	323049_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323049_2_9120	323049_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
323049_2_9120	323049_2	Structuur	minimum structuurareaal	MSA	35.4027	Decimaal getal	NA	ha
323049_2_9120	323049_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323079_2_91E0_va	323079_2	Structuur	aandeel dood hout	aandeel dood hout	0.153469198948603	Percentage	NA	%
323079_2_91E0_va	323079_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323079_2_91E0_va	323079_2	Structuur	bosconstantie	bosconstantie	61	Geheel getal	NA	NA
323079_2_91E0_va	323079_2	Structuur	minimum structuurareaal	MSA	0.2221	Decimaal getal	NA	ha
323079_2_91E0_va	323079_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323109_2_9120	323109_2	Structuur	aandeel dood hout	aandeel dood hout	18.7065822410307	Percentage	NA	%
323109_2_9120	323109_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323109_2_9120	323109_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
323109_2_9120	323109_2	Structuur	minimum structuurareaal	MSA	28.8777	Decimaal getal	NA	ha
323109_2_9120	323109_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323131_2_9120	323131_2	Structuur	aandeel dood hout	aandeel dood hout	4.80975715623786	Percentage	NA	%
323131_2_9120	323131_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323131_2_9120	323131_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
323131_2_9120	323131_2	Structuur	minimum structuurareaal	MSA	10.5818	Decimaal getal	NA	ha
323131_2_9120	323131_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
323148_2_9160	323148_2	Structuur	aandeel dood hout	aandeel dood hout	3.69610571043343	Percentage	NA	%
323148_2_9160	323148_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
323148_2_9160	323148_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
323148_2_9160	323148_2	Structuur	minimum structuurareaal	MSA	6.6754	Decimaal getal	NA	ha
323148_2_9160	323148_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324007_2_9120	324007_2	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
324007_2_9120	324007_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324007_2_9120	324007_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
324007_2_9120	324007_2	Structuur	minimum structuurareaal	MSA	18.3316	Decimaal getal	NA	ha
324007_2_9120	324007_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324016_2_9160	324016_2	Structuur	aandeel dood hout	aandeel dood hout	2.58855033066905	Percentage	NA	%
324016_2_9160	324016_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324016_2_9160	324016_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
324016_2_9160	324016_2	Structuur	minimum structuurareaal	MSA	31.5279	Decimaal getal	NA	ha
324016_2_9160	324016_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324024_2_9160	324024_2	Structuur	aandeel dood hout	aandeel dood hout	11.2135507016889	Percentage	NA	%
324024_2_9160	324024_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324024_2_9160	324024_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
324024_2_9160	324024_2	Structuur	minimum structuurareaal	MSA	31.5279	Decimaal getal	NA	ha
324024_2_9160	324024_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324036_2_9120	324036_2	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
324036_2_9120	324036_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324036_2_9120	324036_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
324036_2_9120	324036_2	Structuur	minimum structuurareaal	MSA	0.6859	Decimaal getal	NA	ha
324036_2_9120	324036_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324036_2_9160	324036_2	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
324036_2_9160	324036_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324036_2_9160	324036_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
324036_2_9160	324036_2	Structuur	minimum structuurareaal	MSA	0.294	Decimaal getal	NA	ha
324036_2_9160	324036_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324043_2_9120	324043_2	Structuur	aandeel dood hout	aandeel dood hout	17.6017808059814	Percentage	NA	%
324043_2_9120	324043_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324043_2_9120	324043_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
324043_2_9120	324043_2	Structuur	minimum structuurareaal	MSA	6.0931	Decimaal getal	NA	ha
324043_2_9120	324043_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324058_2_91E0_va	324058_2	Structuur	aandeel dood hout	aandeel dood hout	1.17769968657992	Percentage	NA	%
324058_2_91E0_va	324058_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324058_2_91E0_va	324058_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
324058_2_91E0_va	324058_2	Structuur	minimum structuurareaal	MSA	1.4866	Decimaal getal	NA	ha
324058_2_91E0_va	324058_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324060_2_9120	324060_2	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
324060_2_9120	324060_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324060_2_9120	324060_2	Structuur	bosconstantie	bosconstantie	61	Geheel getal	NA	NA
324060_2_9120	324060_2	Structuur	minimum structuurareaal	MSA	12.728	Decimaal getal	NA	ha
324060_2_9120	324060_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324071_2_9160	324071_2	Structuur	aandeel dood hout	aandeel dood hout	21.4379574432346	Percentage	NA	%
324071_2_9160	324071_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324071_2_9160	324071_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
324071_2_9160	324071_2	Structuur	minimum structuurareaal	MSA	5.6133	Decimaal getal	NA	ha
324071_2_9160	324071_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
324075_2_9120	324075_2	Structuur	aandeel dood hout	aandeel dood hout	0.315869937394578	Percentage	NA	%
324075_2_9120	324075_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
324075_2_9120	324075_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
324075_2_9120	324075_2	Structuur	minimum structuurareaal	MSA	6.2159	Decimaal getal	NA	ha
324075_2_9120	324075_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325007_2_9160	325007_2	Structuur	aandeel dood hout	aandeel dood hout	15.5725943086339	Percentage	NA	%
325007_2_9160	325007_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325007_2_9160	325007_2	Structuur	bosconstantie	bosconstantie	51	Geheel getal	NA	NA
325007_2_9160	325007_2	Structuur	minimum structuurareaal	MSA	3.4181	Decimaal getal	NA	ha
325007_2_9160	325007_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325007_3_9160	325007_3	Structuur	aandeel dood hout	aandeel dood hout	22.3276526061657	Percentage	NA	%
325007_3_9160	325007_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325007_3_9160	325007_3	Structuur	bosconstantie	bosconstantie	51	Geheel getal	NA	NA
325007_3_9160	325007_3	Structuur	minimum structuurareaal	MSA	3.4181	Decimaal getal	NA	ha
325007_3_9160	325007_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325016_2_91E0_va	325016_2	Structuur	aandeel dood hout	aandeel dood hout	3.44565063622894	Percentage	NA	%
325016_2_91E0_va	325016_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325016_2_91E0_va	325016_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
325016_2_91E0_va	325016_2	Structuur	minimum structuurareaal	MSA	1.4748	Decimaal getal	NA	ha
325016_2_91E0_va	325016_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325016_3_91E0_va	325016_3	Structuur	aandeel dood hout	aandeel dood hout	13.5590796378525	Percentage	NA	%
325016_3_91E0_va	325016_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325016_3_91E0_va	325016_3	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
325016_3_91E0_va	325016_3	Structuur	minimum structuurareaal	MSA	1.4748	Decimaal getal	NA	ha
325016_3_91E0_va	325016_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325020_3_9120	325020_3	Structuur	aandeel dood hout	aandeel dood hout	9.67790959432376	Percentage	NA	%
325020_3_9120	325020_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325020_3_9120	325020_3	Structuur	bosconstantie	bosconstantie	21	Geheel getal	NA	NA
325020_3_9120	325020_3	Structuur	minimum structuurareaal	MSA	3.8134	Decimaal getal	NA	ha
325020_3_9120	325020_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325022_2_9130_end	325022_2	Structuur	aandeel dood hout	aandeel dood hout	0.120655746189478	Percentage	NA	%
325022_2_9130_end	325022_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325022_2_9130_end	325022_2	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
325022_2_9130_end	325022_2	Structuur	minimum structuurareaal	MSA	0.3335	Decimaal getal	NA	ha
325022_2_9130_end	325022_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325022_3_9130_end	325022_3	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
325022_3_9130_end	325022_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325022_3_9130_end	325022_3	Structuur	bosconstantie	bosconstantie	101	Geheel getal	NA	NA
325022_3_9130_end	325022_3	Structuur	minimum structuurareaal	MSA	0.3335	Decimaal getal	NA	ha
325022_3_9130_end	325022_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325028_2_9120	325028_2	Structuur	aandeel dood hout	aandeel dood hout	2.45908794023543	Percentage	NA	%
325028_2_9120	325028_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325028_2_9120	325028_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
325028_2_9120	325028_2	Structuur	minimum structuurareaal	MSA	12.0176	Decimaal getal	NA	ha
325028_2_9120	325028_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325066_3_91E0_va	325066_3	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
325066_3_91E0_va	325066_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325066_3_91E0_va	325066_3	Structuur	bosconstantie	bosconstantie	21	Geheel getal	NA	NA
325066_3_91E0_va	325066_3	Structuur	minimum structuurareaal	MSA	5.9202	Decimaal getal	NA	ha
325066_3_91E0_va	325066_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325071_2_91E0_vn	325071_2	Structuur	aandeel dood hout	aandeel dood hout	6.66782082897004	Percentage	NA	%
325071_2_91E0_vn	325071_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325071_2_91E0_vn	325071_2	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
325071_2_91E0_vn	NA	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
325071_2_91E0_vn	325071_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325071_3_91E0_vn	325071_3	Structuur	aandeel dood hout	aandeel dood hout	2.32059215964287	Percentage	NA	%
325071_3_91E0_vn	325071_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325071_3_91E0_vn	325071_3	Structuur	bosconstantie	bosconstantie	41	Geheel getal	NA	NA
325071_3_91E0_vn	NA	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
325071_3_91E0_vn	325071_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325078_2_91E0_va	325078_2	Structuur	aandeel dood hout	aandeel dood hout	17.5424981129668	Percentage	NA	%
325078_2_91E0_va	325078_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325078_2_91E0_va	325078_2	Structuur	bosconstantie	bosconstantie	61	Geheel getal	NA	NA
325078_2_91E0_va	325078_2	Structuur	minimum structuurareaal	MSA	3.3934	Decimaal getal	NA	ha
325078_2_91E0_va	325078_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325078_3_91E0_va	325078_3	Structuur	aandeel dood hout	aandeel dood hout	30.704422502945	Percentage	NA	%
325078_3_91E0_va	325078_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325078_3_91E0_va	325078_3	Structuur	bosconstantie	bosconstantie	61	Geheel getal	NA	NA
325078_3_91E0_va	325078_3	Structuur	minimum structuurareaal	MSA	3.3934	Decimaal getal	NA	ha
325078_3_91E0_va	325078_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325093_2_91E0_vn	325093_2	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%
325093_2_91E0_vn	325093_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325093_2_91E0_vn	325093_2	Structuur	bosconstantie	bosconstantie	81	Geheel getal	NA	NA
325093_2_91E0_vn	325093_2	Structuur	minimum structuurareaal	MSA	0.2332	Decimaal getal	NA	ha
325093_2_91E0_vn	325093_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325093_3_91E0_vn	325093_3	Structuur	aandeel dood hout	aandeel dood hout	0.866190866190866	Percentage	NA	%
325093_3_91E0_vn	325093_3	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325093_3_91E0_vn	325093_3	Structuur	bosconstantie	bosconstantie	81	Geheel getal	NA	NA
325093_3_91E0_vn	NA	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
325093_3_91E0_vn	325093_3	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325101_2_9120	325101_2	Structuur	aandeel dood hout	aandeel dood hout	4.98076084545183	Percentage	NA	%
325101_2_9120	325101_2	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA
325101_2_9120	325101_2	Structuur	bosconstantie	bosconstantie	250	Geheel getal	NA	NA
325101_2_9120	325101_2	Structuur	minimum structuurareaal	MSA	38.6619	Decimaal getal	NA	ha
325101_2_9120	325101_2	Structuur	horizontale structuur - natuurlijke mozaiekstructuur	natuurlijke mozaïekstructuur	0	Ja/nee	NA	NA
325101_3_9120	325101_3	Structuur	aandeel dood hout	aandeel dood hout	20.1565251629572	Percentage	NA	%
