id	type_analysis	criterium	status_criterium	aggregatiemethode	index_min_criterium	index_harm_criterium	versie	kwaliteitsniveau
282678_2018-09-12	2310	Verstoring	1	RapportageHR	-0.555555555555556	0.0616074650719183	Versie 3	1
28370_2014-08-28	2310	Structuur	0	RapportageHR	-0.7	-0.49438202247191	Versie 3	1
28370_2014-08-28	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28370_2014-08-28	2310	Verstoring	0	RapportageHR	-0.75	-0.501639344262295	Versie 3	1
28370_2022-08-30	4030	Structuur	0	RapportageHR	-0.5	-0.333333333333333	Versie 3	1
28370_2022-08-30	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28370_2022-08-30	4030	Verstoring	1	RapportageHR	-0.277777777777778	0.256038647342995	Versie 3	1
285906_2018-07-31	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
285906_2018-07-31	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
285906_2018-07-31	2310	Verstoring	0	RapportageHR	-0.75	-0.279715480127285	Versie 3	1
28658_2014-08-21	4030	Structuur	0	RapportageHR	-0.5	-0.333333333333333	Versie 3	1
28658_2014-08-21	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28658_2014-08-21	4030	Verstoring	0	RapportageHR	-0.75	-0.399640933572711	Versie 3	1
28658_2022-08-31	4030	Structuur	0	RapportageHR	-0.952	-0.912408759124087	Versie 3	1
28658_2022-08-31	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28658_2022-08-31	4030	Verstoring	0	RapportageHR	-0.75	-0.399640933572711	Versie 3	1
287094_2024-07-10	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
287094_2024-07-10	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
287094_2024-07-10	2310	Verstoring	1	RapportageHR	0.7	0.891654465592972	Versie 3	1
289078_2018-09-14	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
289078_2018-09-14	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
289078_2018-09-14	2330_bu	Verstoring	1	RapportageHR	-0.0555555555555555	0.457142857142857	Versie 3	1
289234_2018-08-03	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
289234_2018-08-03	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
289234_2018-08-03	2310	Verstoring	0	RapportageHR	-0.75	-0.28	Versie 3	1
289746_2018-08-06	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
289746_2018-08-06	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
289746_2018-08-06	2310	Verstoring	0	RapportageHR	-0.75	-0.287565481113868	Versie 3	1
290870_2018-09-14	2310	Structuur	1	RapportageHR	0	0.177685950413223	Versie 3	1
290870_2018-09-14	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
290870_2018-09-14	2310	Verstoring	0	RapportageHR	-0.861111111111111	-0.544976142519444	Versie 3	1
291550_2024-06-19	2310	Structuur	0	RapportageHR	-0.8	-0.605263157894737	Versie 3	1
291550_2024-06-19	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
291550_2024-06-19	2310	Verstoring	1	RapportageHR	-0.188888888888889	0.417880605541274	Versie 3	1
293598_2019-08-12	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
293598_2019-08-12	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
293598_2019-08-12	4010	Verstoring	0	RapportageHR	-0.75	-0.556053811659193	Versie 3	1
29406_2014-08-21	2330_bu	Structuur	0	RapportageHR	-0.9	-0.809972299168976	Versie 3	1
29406_2014-08-21	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
29406_2014-08-21	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.19917864476386	Versie 3	1
29406_2022-09-14	2310	Structuur	1	RapportageHR	0	0.173123486682809	Versie 3	1
29406_2022-09-14	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
29406_2022-09-14	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.462365591397849	Versie 3	1
294610_2018-07-30	2310	Structuur	0	RapportageHR	-0.952	-0.929961089494163	Versie 3	1
294610_2018-07-30	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
294610_2018-07-30	2310	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
295862_2014-09-03	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
295862_2014-09-03	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
295862_2014-09-03	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.397743992153016	Versie 3	1
295862_2022-10-13	2330_bu	Structuur	0	RapportageHR	-0.7	-0.511724137931035	Versie 3	1
295862_2022-10-13	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
295862_2022-10-13	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.2816348964449	Versie 3	1
29622_2014-09-08	2310	Structuur	1	RapportageHR	-0.952	-0.865671641791045	Versie 3	1
29622_2014-09-08	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
29622_2014-09-08	2310	Verstoring	0	RapportageHR	-0.75	-0.284210526315789	Versie 3	1
29622_2022-10-13	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
29622_2022-10-13	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
29622_2022-10-13	4030	Verstoring	1	RapportageHR	0.94	0.972109996090186	Versie 3	1
29654_2023-08-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
29654_2023-08-24	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
29654_2023-08-24	4030	Verstoring	0	RapportageHR	-0.277777777777778	0.0685362021032274	Versie 3	1
296658_2018-08-08	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
296658_2018-08-08	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
296658_2018-08-08	4010	Verstoring	1	RapportageHR	0.7	0.837837837837838	Versie 3	1
297234_2017-07-06	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
297234_2017-07-06	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
297234_2017-07-06	2310	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
297234_2024-06-19	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
297234_2024-06-19	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
297234_2024-06-19	2310	Verstoring	0	RapportageHR	-0.75	-0.28	Versie 3	1
299310_2023-08-23	2330_dw	Structuur	0	RapportageHR	-0.543864849492279	-0.543864849492279	Versie 3	1
299310_2023-08-23	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
299310_2023-08-23	2330_dw	Verstoring	0	RapportageHR	-0.111111111111111	0.230769230769231	Versie 3	1
300242_2018-08-03	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
300242_2018-08-03	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
300242_2018-08-03	2310	Verstoring	1	RapportageHR	1	1	Versie 3	1
302290_2018-07-31	2310	Structuur	0	RapportageHR	-0.6	-0.419354838709678	Versie 3	1
302290_2018-07-31	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
302290_2018-07-31	2310	Verstoring	0	RapportageHR	-0.75	-0.333333333333333	Versie 3	1
3026_2014-09-09	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
3026_2014-09-09	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
3026_2014-09-09	4030	Verstoring	0	RapportageHR	-0.75	-0.279620853080569	Versie 3	1
3026_2019-08-19	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
3026_2019-08-19	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
3026_2019-08-19	4010	Verstoring	0	RapportageHR	-0.75	-0.564102564102564	Versie 3	1
30290_2022-09-29	4030	Structuur	0	RapportageHR	-0.5	-0.454545454545455	Versie 3	1
30290_2022-09-29	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
30290_2022-09-29	4030	Verstoring	1	RapportageHR	-0.166666666666667	0.315555555555556	Versie 3	1
304338_2014-09-22	2310	Structuur	1	RapportageHR	0	0.4078073089701	Versie 3	1
304338_2014-09-22	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
304338_2014-09-22	2310	Verstoring	1	RapportageHR	-0.722222222222222	-0.22048051719315	Versie 3	1
304338_2022-09-22	2310	Structuur	1	RapportageHR	0	0.189024390243902	Versie 3	1
304338_2022-09-22	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
304338_2022-09-22	2310	Verstoring	1	RapportageHR	-0.166666666666667	0.473115779383782	Versie 3	1
304850_2017-07-27	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
304850_2017-07-27	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
304850_2017-07-27	4010	Verstoring	1	RapportageHR	0.7	0.837837837837838	Versie 3	1
304850_2024-07-05	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
304850_2024-07-05	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
304850_2024-07-05	4010	Verstoring	1	RapportageHR	0.9	0.939175257731959	Versie 3	1
306130_2014-09-10	2310	Structuur	0	RapportageHR	-0.6	-0.26829268292683	Versie 3	1
306130_2014-09-10	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
306130_2014-09-10	2310	Verstoring	0	RapportageHR	-0.25	0.149295774647887	Versie 3	1
306130_2022-09-16	2310	Structuur	0	RapportageHR	-0.7	-0.4375	Versie 3	1
306130_2022-09-16	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
306130_2022-09-16	2310	Verstoring	1	RapportageHR	-0.388888888888889	0.225062523515482	Versie 3	1
310994_2018-08-01	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
310994_2018-08-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
310994_2018-08-01	2310	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
315318_2018-09-11	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
315318_2018-09-11	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
315318_2018-09-11	2310	Verstoring	1	RapportageHR	0	0.5216208043544	Versie 3	1
316626_2018-08-08	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
316626_2018-08-08	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
316626_2018-08-08	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
317202_2018-07-24	2330_bu	Structuur	0	RapportageHR	-0.8	-0.638814016172507	Versie 3	1
317202_2018-07-24	2330_bu	Vegetatie	0	RapportageHR	Inf	NA	Versie 3	1
317202_2018-07-24	2330_bu	Verstoring	1	RapportageHR	0.9	0.954664341761116	Versie 3	1
322002_2018-08-02	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
322002_2018-08-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
322002_2018-08-02	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
324318_2017-08-18	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
324318_2017-08-18	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
324318_2017-08-18	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.370629370629371	Versie 3	1
324318_2024-06-24	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902439024390244	Versie 3	1
324318_2024-06-24	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
324318_2024-06-24	2330_bu	Verstoring	0	RapportageHR	-0.0555555555555555	0.457142857142857	Versie 3	1
32466_2014-09-11	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
32466_2014-09-11	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
32466_2014-09-11	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
32466_2022-09-06	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
32466_2022-09-06	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
32466_2022-09-06	2310	Verstoring	1	RapportageHR	0.7	0.915492957746479	Versie 3	1
330194_2018-08-06	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
330194_2018-08-06	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
330194_2018-08-06	4010	Verstoring	0	RapportageHR	-0.25	0.0894160583941606	Versie 3	1
330706_2018-08-02	2310	Structuur	1	RapportageHR	0	0.017857142857143	Versie 3	1
330706_2018-08-02	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
330706_2018-08-02	2310	Verstoring	0	RapportageHR	-0.583333333333333	-0.154929577464789	Versie 3	1
331702_2014-09-16	2310	Structuur	1	RapportageHR	0	0.428571428571428	Versie 3	1
331702_2014-09-16	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
331702_2014-09-16	2310	Verstoring	1	RapportageHR	0.9	0.959075205952697	Versie 3	1
332726_2014-09-05	4030	Structuur	0	RapportageHR	-0.5	-0.454545454545455	Versie 3	1
332726_2014-09-05	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
332726_2014-09-05	4030	Verstoring	0	RapportageHR	-0.75	-0.279620853080569	Versie 3	1
333010_2018-08-01	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
333010_2018-08-01	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
333010_2018-08-01	4030	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
33502_2016-10-20	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
33502_2016-10-20	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
33502_2016-10-20	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
33502_2019-08-20	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
33502_2019-08-20	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
33502_2019-08-20	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
33718_2014-09-02	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
33718_2014-09-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
33718_2014-09-02	2330_bu	Verstoring	1	RapportageHR	-0.166666666666667	0.363636363636364	Versie 3	1
33718_2022-10-13	2310	Structuur	1	RapportageHR	-0.4	-0.0526315789473685	Versie 3	1
33718_2022-10-13	2310	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
33718_2022-10-13	2310	Verstoring	1	RapportageHR	-0.111111111111111	0.427821522309711	Versie 3	1
338386_2018-08-03	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
338386_2018-08-03	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
338386_2018-08-03	2330_bu	Verstoring	1	RapportageHR	0.9	0.96551724137931	Versie 3	1
338898_2018-08-07	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
338898_2018-08-07	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
338898_2018-08-07	4010	Verstoring	0	RapportageHR	-0.75	-0.571428571428571	Versie 3	1
340702_2017-08-21	2310	Structuur	0	RapportageHR	-0.5	-0.320987654320988	Versie 3	1
340702_2017-08-21	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
340702_2017-08-21	2310	Verstoring	1	RapportageHR	0.85	0.95785415143256	Versie 3	1
342750_2019-08-09	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
342750_2019-08-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
342750_2019-08-09	4010	Verstoring	0	RapportageHR	-0.75	-0.606635071090047	Versie 3	1
344798_2019-08-01	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
344798_2019-08-01	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
344798_2019-08-01	4010	Verstoring	0	RapportageHR	-0.75	-0.556561085972851	Versie 3	1
345014_2017-08-30	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902777777777778	Versie 3	1
345014_2017-08-30	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
345014_2017-08-30	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.546335789065529	Versie 3	1
34514_2014-08-28	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
34514_2014-08-28	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
34514_2014-08-28	2310	Verstoring	0	RapportageHR	-0.25	0.386018237082067	Versie 3	1
34514_2022-08-30	2310	Structuur	0	RapportageHR	-0.5	-0.25	Versie 3	1
34514_2022-08-30	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
34514_2022-08-30	2310	Verstoring	1	RapportageHR	0.85	0.92093411410925	Versie 3	1
347090_2018-08-02	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
347090_2018-08-02	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
347090_2018-08-02	2310	Verstoring	1	RapportageHR	0.25	0.709006928406466	Versie 3	1
347858_2018-07-30	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
347858_2018-07-30	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
347858_2018-07-30	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
35090_2015-09-24	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
35090_2015-09-24	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
35090_2015-09-24	4010	Verstoring	0	RapportageHR	-0.25	-0.163934426229508	Versie 3	1
35090_2019-08-21	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
35090_2019-08-21	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
35090_2019-08-21	4010	Verstoring	0	RapportageHR	-0.25	-0.163934426229508	Versie 3	1
35090_2023-08-30	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
35090_2023-08-30	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
35090_2023-08-30	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
357086_2019-06-27	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
357086_2019-06-27	4010	Vegetatie	0	RapportageHR	-0.75	-0.75	Versie 3	1
357086_2019-06-27	4010	Verstoring	0	RapportageHR	-0.25	-0.236363636363636	Versie 3	1
35794_2014-09-11	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
35794_2014-09-11	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
35794_2014-09-11	2310	Verstoring	0	RapportageHR	-0.75	-0.376065677297127	Versie 3	1
35794_2023-09-07	4030	Structuur	0	RapportageHR	-0.76	-0.675675675675676	Versie 3	1
35794_2023-09-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
35794_2023-09-07	4030	Verstoring	0	RapportageHR	-0.75	-0.363636363636364	Versie 3	1
359134_2019-08-09	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
359134_2019-08-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
359134_2019-08-09	4010	Verstoring	0	RapportageHR	-0.25	0.0894160583941606	Versie 3	1
359574_2017-09-08	2310	Structuur	0	RapportageHR	-0.9	-0.761904761904763	Versie 3	1
359574_2017-09-08	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
359574_2017-09-08	2310	Verstoring	1	RapportageHR	-0.533333333333333	0.072072072072072	Versie 3	1
360146_2018-07-30	2310	Structuur	0	RapportageHR	-0.9	-0.750000000000001	Versie 3	1
360146_2018-07-30	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
360146_2018-07-30	2310	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
361398_2014-09-02	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
361398_2014-09-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
361398_2014-09-02	2330_bu	Verstoring	1	RapportageHR	-0.444444444444444	0.0714285714285716	Versie 3	1
361398_2022-10-13	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
361398_2022-10-13	2310	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
361398_2022-10-13	2310	Verstoring	1	RapportageHR	0.7	0.815881939564301	Versie 3	1
370386_2022-09-20	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
370386_2022-09-20	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
370386_2022-09-20	4030	Verstoring	1	RapportageHR	0.25	0.739130434782609	Versie 3	1
37330_2014-08-28	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
37330_2014-08-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
37330_2014-08-28	4030	Verstoring	1	RapportageHR	0.8	0.93141592920354	Versie 3	1
37330_2019-08-06	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
37330_2019-08-06	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
37330_2019-08-06	4030	Verstoring	0	RapportageHR	-0.75	-0.424693907655996	Versie 3	1
373470_2023-06-15	2310	Structuur	1	RapportageHR	0	0.246274217585693	Versie 3	1
373470_2023-06-15	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
373470_2023-06-15	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.538104676636455	Versie 3	1
380638_2019-08-08	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
380638_2019-08-08	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
380638_2019-08-08	4010	Verstoring	0	RapportageHR	-0.75	-0.6	Versie 3	1
38098_2014-09-17	2310	Structuur	0	RapportageHR	-0.5	-0.25	Versie 3	1
38098_2014-09-17	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
38098_2014-09-17	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
38098_2022-10-07	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
38098_2022-10-07	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
38098_2022-10-07	2310	Verstoring	1	RapportageHR	0.25	0.729490022172949	Versie 3	1
381878_2018-08-10	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
381878_2018-08-10	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
381878_2018-08-10	4030	Verstoring	1	RapportageHR	1	1	Versie 3	1
38610_2022-09-20	2310	Structuur	0	RapportageHR	-0.76	-0.557046979865772	Versie 3	1
38610_2022-09-20	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
38610_2022-09-20	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.371605896043445	Versie 3	1
386422_2014-09-23	2330_bu	Structuur	0	RapportageHR	-0.85	-0.72093023255814	Versie 3	1
386422_2014-09-23	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
386422_2014-09-23	2330_bu	Verstoring	1	RapportageHR	-0.388888888888889	0.115658362989324	Versie 3	1
386422_2022-09-30	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902439024390244	Versie 3	1
386422_2022-09-30	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
386422_2022-09-30	2330_bu	Verstoring	1	RapportageHR	-0.166666666666667	0.363636363636364	Versie 3	1
387538_2018-08-01	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
387538_2018-08-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
387538_2018-08-01	2310	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
391154_2017-07-03	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
391154_2017-07-03	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
391154_2017-07-03	4010	Verstoring	0	RapportageHR	-0.75	-0.560975609756098	Versie 3	1
391154_2024-07-04	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
391154_2024-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
391154_2024-07-04	4010	Verstoring	0	RapportageHR	-0.75	-0.560975609756098	Versie 3	1
392342_2017-09-08	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.0638236147374529	Versie 3	1
392342_2017-09-08	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
392342_2017-09-08	2330_bu	Verstoring	1	RapportageHR	-0.188888888888889	0.250237868696479	Versie 3	1
393950_2019-06-20	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
393950_2019-06-20	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
393950_2019-06-20	4010	Verstoring	0	RapportageHR	-0.75	-0.556818181818182	Versie 3	1
394962_2017-08-03	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
394962_2017-08-03	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
394962_2017-08-03	4010	Verstoring	0	RapportageHR	-0.555555555555556	-0.272727272727273	Versie 3	1
397238_2018-07-30	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
397238_2018-07-30	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
397238_2018-07-30	4030	Verstoring	0	RapportageHR	-0.75	-0.28	Versie 3	1
39762_2024-07-01	2310	Structuur	0	RapportageHR	-0.6	-0.26829268292683	Versie 3	1
39762_2024-07-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
39762_2024-07-01	2310	Verstoring	1	RapportageHR	-0.333333333333333	0.288784681516217	Versie 3	1
398546_2014-09-15	2310	Structuur	0	RapportageHR	-0.952	-0.871573413443485	Versie 3	1
398546_2014-09-15	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
398546_2014-09-15	2310	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
40054_2016-11-28	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
40054_2016-11-28	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
40054_2016-11-28	4010	Verstoring	0	RapportageHR	-0.25	-0.186440677966102	Versie 3	1
40054_2023-08-30	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
40054_2023-08-30	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
40054_2023-08-30	4010	Verstoring	0	RapportageHR	-0.75	-0.609756097560976	Versie 3	1
40146_2014-09-08	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
40146_2014-09-08	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
40146_2014-09-08	4030	Verstoring	0	RapportageHR	-0.75	-0.279620853080569	Versie 3	1
42934_2014-09-10	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
42934_2014-09-10	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
42934_2014-09-10	4030	Verstoring	0	RapportageHR	-0.75	-0.510782104924364	Versie 3	1
42934_2019-09-10	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
42934_2019-09-10	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
42934_2019-09-10	4030	Verstoring	1	RapportageHR	0.7	0.843898864052767	Versie 3	1
