plot_id	segment_id	vbi_cycle	variable	category	date_dendro
75149	1	2	stand_age	21 - 40 jaar	17532
75149	1	2	stand_mixture	stamsgewijs	17532
75149	1	2	stand_type	gemengd naaldhout	17532
76048	1	2	stand_age	21 - 40 jaar	16801
76048	1	2	stand_mixture	stamsgewijs	16801
76048	1	2	stand_type	loofhout	16801
77011	1	2	stand_age	41 - 60 jaar	16071
77011	1	2	stand_mixture	homogeen	16071
77011	1	2	stand_type	naaldhout	16071
77011	2	2	stand_age	21 - 40 jaar	16071
77011	2	2	stand_mixture	homogeen	16071
77011	2	2	stand_type	naaldhout	16071
77012	1	2	stand_age	1 - 20 jaar	16071
77012	1	2	stand_mixture	homogeen	16071
77012	1	2	stand_type	naaldhout	16071
77013	1	1	stand_age	41 - 60 jaar	10592
77013	1	1	stand_mixture	stamsgewijs	10592
77013	1	1	stand_type	naaldhout	10592
77013	1	2	stand_age	41 - 60 jaar	16071
77013	1	2	stand_mixture	stamsgewijs	16071
77013	1	2	stand_type	gemengd naaldhout	16071
77013	3	2	stand_age	41 - 60 jaar	16071
77013	3	2	stand_mixture	homogeen	16071
77013	3	2	stand_type	loofhout	16071
77015	1	1	stand_age	21 - 40 jaar	10592
77015	1	1	stand_mixture	homogeen	10592
77015	1	1	stand_type	loofhout	10592
77015	1	2	stand_age	21 - 40 jaar	16071
77015	1	2	stand_mixture	stamsgewijs	16071
77015	1	2	stand_type	loofhout	16071
77016	1	1	stand_age	21 - 40 jaar	10592
77016	1	1	stand_mixture	homogeen	10592
77016	1	1	stand_type	naaldhout	10592
77016	1	2	stand_age	1 - 20 jaar	16071
77016	1	2	stand_mixture	stamsgewijs	16071
77016	1	2	stand_type	gemengd naaldhout	16071
77021	1	1	stand_age	41 - 60 jaar	10592
77021	1	1	stand_mixture	stamsgewijs	10592
77021	1	1	stand_type	gemengd naaldhout	10592
77021	1	2	stand_age	61 - 80 jaar	16071
77021	1	2	stand_mixture	stamsgewijs	16071
77021	1	2	stand_type	gemengd loofhout	16071
77024	1	1	stand_age	21 - 40 jaar	10592
77024	1	1	stand_mixture	homogeen	10592
77024	1	1	stand_type	naaldhout	10592
77024	1	2	stand_age	41 - 60 jaar	16071
77024	1	2	stand_mixture	homogeen	16071
77024	1	2	stand_type	naaldhout	16071
77032	1	1	stand_age	21 - 40 jaar	10592
77032	1	1	stand_mixture	homogeen	10592
77032	1	1	stand_type	naaldhout	10592
77032	1	2	stand_age	1 - 20 jaar	16071
77032	1	2	stand_mixture	homogeen	16071
77032	1	2	stand_type	naaldhout	16071
77038	1	1	stand_age	41 - 60 jaar	10592
77038	1	1	stand_mixture	homogeen	10592
77038	1	1	stand_type	naaldhout	10592
77038	1	2	stand_age	1 - 20 jaar	16071
77038	1	2	stand_mixture	stamsgewijs	16071
77038	1	2	stand_type	loofhout	16071
77040	1	1	stand_age	41 - 60 jaar	10592
77040	1	1	stand_mixture	stamsgewijs	10592
77040	1	1	stand_type	gemengd naaldhout	10592
77040	1	2	stand_age	21 - 40 jaar	16071
77040	1	2	stand_mixture	stamsgewijs	16071
77040	1	2	stand_type	loofhout	16071
77048	1	1	stand_age	41 - 60 jaar	10592
77048	1	1	stand_mixture	stamsgewijs	10592
77048	1	1	stand_type	gemengd naaldhout	10592
77048	1	2	stand_age	61 - 80 jaar	16071
77048	1	2	stand_mixture	stamsgewijs	16071
77048	1	2	stand_type	gemengd naaldhout	16071
77056	1	1	stand_age	61 - 80 jaar	10592
77056	1	1	stand_mixture	stamsgewijs	10592
77056	1	1	stand_type	gemengd naaldhout	10592
77056	1	2	stand_age	61 - 80 jaar	16071
77056	1	2	stand_mixture	stamsgewijs	16071
77056	1	2	stand_type	gemengd naaldhout	16071
77087	1	1	stand_age	21 - 40 jaar	10592
77087	1	1	stand_mixture	stamsgewijs	10592
77087	1	1	stand_type	loofhout	10592
77087	1	2	stand_age	21 - 40 jaar	16071
77087	1	2	stand_mixture	stamsgewijs	16071
77087	1	2	stand_type	loofhout	16071
77150	1	2	stand_age	1 - 20 jaar	16071
77150	1	2	stand_mixture	homogeen	16071
77150	1	2	stand_type	loofhout	16071
77160	1	1	stand_age	niet van toepassing	10592
77160	1	1	stand_mixture	NA	10592
77160	1	1	stand_type	open ruimte binnen bos	10592
77160	1	2	stand_age	NA	NA
77160	1	2	stand_mixture	NA	NA
77160	1	2	stand_type	NA	NA
78001	1	3	stand_age	NA	19358
78001	1	3	stand_mixture	NA	19358
78001	1	3	stand_type	NA	19358
78005	1	1	stand_age	ongelijkjarig	10227
78005	1	1	stand_mixture	stamsgewijs	10227
78005	1	1	stand_type	gemengd loofhout	10227
78005	1	2	stand_age	61 - 80 jaar	15706
78005	1	2	stand_mixture	stamsgewijs	15706
78005	1	2	stand_type	gemengd loofhout	15706
78005	1	3	stand_age	ongelijkjarig	18993
78005	1	3	stand_mixture	stamsgewijs	18993
78005	1	3	stand_type	gemengd loofhout	18993
78017	1	1	stand_age	21 - 40 jaar	10592
78017	1	1	stand_mixture	stamsgewijs	10592
78017	1	1	stand_type	gemengd naaldhout	10592
78017	1	2	stand_age	41 - 60 jaar	16071
78017	1	2	stand_mixture	stamsgewijs	16071
78017	1	2	stand_type	gemengd naaldhout	16071
78019	1	1	stand_age	41 - 60 jaar	10592
78019	1	1	stand_mixture	stamsgewijs	10592
78019	1	1	stand_type	gemengd naaldhout	10592
78019	1	2	stand_age	41 - 60 jaar	16071
78019	1	2	stand_mixture	stamsgewijs	16071
78019	1	2	stand_type	gemengd naaldhout	16071
78019	1	3	stand_age	NA	19358
78019	1	3	stand_mixture	NA	19358
78019	1	3	stand_type	NA	19358
78022	1	1	stand_age	21 - 40 jaar	10592
78022	1	1	stand_mixture	stamsgewijs	10592
78022	1	1	stand_type	gemengd loofhout	10592
78022	1	2	stand_age	41 - 60 jaar	15706
78022	1	2	stand_mixture	stamsgewijs	15706
78022	1	2	stand_type	loofhout	15706
78025	1	1	stand_age	21 - 40 jaar	10592
78025	1	1	stand_mixture	stamsgewijs	10592
78025	1	1	stand_type	gemengd naaldhout	10592
78025	1	2	stand_age	21 - 40 jaar	16071
78025	1	2	stand_mixture	stamsgewijs	16071
78025	1	2	stand_type	gemengd naaldhout	16071
78025	1	3	stand_age	61 - 80 jaar	19723
78025	1	3	stand_mixture	homogeen	19723
78025	1	3	stand_type	naaldhout	19723
78028	1	1	stand_age	21 - 40 jaar	10227
78028	1	1	stand_mixture	homogeen	10227
78028	1	1	stand_type	naaldhout	10227
78028	1	2	stand_age	21 - 40 jaar	16071
78028	1	2	stand_mixture	homogeen	16071
78028	1	2	stand_type	naaldhout	16071
78028	1	3	stand_age	61 - 80 jaar	19723
78028	1	3	stand_mixture	stamsgewijs	19723
78028	1	3	stand_type	naaldhout	19723
78028	2	2	stand_age	21 - 40 jaar	16071
78028	2	2	stand_mixture	homogeen	16071
78028	2	2	stand_type	loofhout	16071
78028	4	2	stand_age	41 - 60 jaar	16071
78028	4	2	stand_mixture	homogeen	16071
78028	4	2	stand_type	naaldhout	16071
78029	1	1	stand_age	21 - 40 jaar	10592
78029	1	1	stand_mixture	homogeen	10592
78029	1	1	stand_type	naaldhout	10592
78029	1	2	stand_age	21 - 40 jaar	15340
78029	1	2	stand_mixture	stamsgewijs	15340
78029	1	2	stand_type	gemengd loofhout	15340
78029	1	3	stand_age	81 - 100 jaar	18993
78029	1	3	stand_mixture	stamsgewijs	18993
78029	1	3	stand_type	gemengd loofhout	18993
78029	2	3	stand_age	niet van toepassing	18993
78029	2	3	stand_mixture	niet van toepassing	18993
78029	2	3	stand_type	open ruimte binnen bos	18993
78030	1	1	stand_age	61 - 80 jaar	10227
78030	1	1	stand_mixture	homogeen	10227
78030	1	1	stand_type	naaldhout	10227
78030	1	2	stand_age	41 - 60 jaar	15706
78030	1	2	stand_mixture	stamsgewijs	15706
78030	1	2	stand_type	naaldhout	15706
78030	1	3	stand_age	ongelijkjarig	18993
78030	1	3	stand_mixture	stamsgewijs	18993
78030	1	3	stand_type	naaldhout	18993
78033	1	1	stand_age	41 - 60 jaar	10592
78033	1	1	stand_mixture	stamsgewijs	10592
78033	1	1	stand_type	gemengd loofhout	10592
78033	1	2	stand_age	41 - 60 jaar	16071
78033	1	2	stand_mixture	stamsgewijs	16071
78033	1	2	stand_type	gemengd loofhout	16071
78033	1	3	stand_age	ongelijkjarig	19723
78033	1	3	stand_mixture	stamsgewijs	19723
78033	1	3	stand_type	gemengd loofhout	19723
78035	1	1	stand_age	21 - 40 jaar	10592
78035	1	1	stand_mixture	homogeen	10592
78035	1	1	stand_type	naaldhout	10592
78035	1	2	stand_age	61 - 80 jaar	16071
78035	1	2	stand_mixture	stamsgewijs	16071
78035	1	2	stand_type	gemengd naaldhout	16071
78035	1	3	stand_age	ongelijkjarig	19723
78035	1	3	stand_mixture	homogeen	19723
78035	1	3	stand_type	naaldhout	19723
78037	1	1	stand_age	21 - 40 jaar	10227
78037	1	1	stand_mixture	stamsgewijs	10227
78037	1	1	stand_type	gemengd naaldhout	10227
78037	1	3	stand_age	ongelijkjarig	19358
78037	1	3	stand_mixture	stamsgewijs	19358
78037	1	3	stand_type	gemengd loofhout	19358
78038	1	2	stand_age	21 - 40 jaar	15340
78038	1	2	stand_mixture	stamsgewijs	15340
78038	1	2	stand_type	loofhout	15340
78038	1	3	stand_age	61 - 80 jaar	19358
78038	1	3	stand_mixture	stamsgewijs	19358
78038	1	3	stand_type	gemengd loofhout	19358
78039	1	1	stand_age	21 - 40 jaar	10592
78039	1	1	stand_mixture	homogeen	10592
78039	1	1	stand_type	loofhout	10592
78041	1	1	stand_age	41 - 60 jaar	10592
78041	1	1	stand_mixture	stamsgewijs	10592
78041	1	1	stand_type	loofhout	10592
78041	1	2	stand_age	21 - 40 jaar	16071
78041	1	2	stand_mixture	stamsgewijs	16071
78041	1	2	stand_type	loofhout	16071
78041	1	3	stand_age	ongelijkjarig	19723
78041	1	3	stand_mixture	stamsgewijs	19723
78041	1	3	stand_type	loofhout	19723
78042	1	1	stand_age	21 - 40 jaar	10592
78042	1	1	stand_mixture	homogeen	10592
78042	1	1	stand_type	naaldhout	10592
78042	1	2	stand_age	41 - 60 jaar	16071
78042	1	2	stand_mixture	homogeen	16071
78042	1	2	stand_type	naaldhout	16071
78042	1	3	stand_age	81 - 100 jaar	19723
78042	1	3	stand_mixture	stamsgewijs	19723
78042	1	3	stand_type	naaldhout	19723
78044	1	1	stand_age	21 - 40 jaar	10592
78044	1	1	stand_mixture	stamsgewijs	10592
78044	1	1	stand_type	loofhout	10592
78044	1	2	stand_age	41 - 60 jaar	16071
78044	1	2	stand_mixture	stamsgewijs	16071
78044	1	2	stand_type	loofhout	16071
78044	1	3	stand_age	101 - 120 jaar	19358
78044	1	3	stand_mixture	stamsgewijs	19358
78044	1	3	stand_type	gemengd loofhout	19358
78045	1	1	stand_age	ongelijkjarig	10227
78045	1	1	stand_mixture	homogeen	10227
78045	1	1	stand_type	naaldhout	10227
78045	1	2	stand_age	41 - 60 jaar	15340
78045	1	2	stand_mixture	homogeen	15340
78045	1	2	stand_type	naaldhout	15340
78045	1	3	stand_age	ongelijkjarig	19358
78045	1	3	stand_mixture	stamsgewijs	19358
78045	1	3	stand_type	naaldhout	19358
78046	1	1	stand_age	21 - 40 jaar	10227
78046	1	1	stand_mixture	stamsgewijs	10227
78046	1	1	stand_type	loofhout	10227
78046	1	2	stand_age	41 - 60 jaar	15340
78046	1	2	stand_mixture	stamsgewijs	15340
78046	1	2	stand_type	loofhout	15340
78046	1	3	stand_age	ongelijkjarig	19358
78046	1	3	stand_mixture	stamsgewijs	19358
78046	1	3	stand_type	loofhout	19358
78048	1	1	stand_age	NA	NA
78048	1	1	stand_mixture	NA	NA
78048	1	1	stand_type	NA	NA
78048	1	2	stand_age	41 - 60 jaar	15706
78048	1	2	stand_mixture	stamsgewijs	15706
78048	1	2	stand_type	naaldhout	15706
78048	1	3	stand_age	ongelijkjarig	19358
78048	1	3	stand_mixture	stamsgewijs	19358
78048	1	3	stand_type	naaldhout	19358
78050	1	1	stand_age	41 - 60 jaar	10592
78050	1	1	stand_mixture	homogeen	10592
78050	1	1	stand_type	naaldhout	10592
78050	1	3	stand_age	NA	19723
78050	1	3	stand_mixture	NA	19723
78050	1	3	stand_type	NA	19723
78051	1	1	stand_age	21 - 40 jaar	10592
78051	1	1	stand_mixture	homogeen	10592
78051	1	1	stand_type	naaldhout	10592
78051	1	2	stand_age	41 - 60 jaar	16071
78051	1	2	stand_mixture	homogeen	16071
78051	1	2	stand_type	naaldhout	16071
78051	1	3	stand_age	101 - 120 jaar	19358
78051	1	3	stand_mixture	stamsgewijs	19358
78051	1	3	stand_type	naaldhout	19358
78052	1	2	stand_age	1 - 20 jaar	16071
78052	1	2	stand_mixture	groepsgewijs	16071
78052	1	2	stand_type	loofhout	16071
78052	1	3	stand_age	ongelijkjarig	19723
78052	1	3	stand_mixture	groepsgewijs	19723
78052	1	3	stand_type	gemengd naaldhout	19723
78052	2	2	stand_age	21 - 40 jaar	16071
78052	2	2	stand_mixture	stamsgewijs	16071
78052	2	2	stand_type	naaldhout	16071
78053	1	3	stand_age	ongelijkjarig	19358
78053	1	3	stand_mixture	stamsgewijs	19358
78053	1	3	stand_type	loofhout	19358
78055	1	1	stand_age	21 - 40 jaar	10592
78055	1	1	stand_mixture	stamsgewijs	10592
78055	1	1	stand_type	gemengd loofhout	10592
78055	1	2	stand_age	21 - 40 jaar	15706
78055	1	2	stand_mixture	stamsgewijs	15706
78055	1	2	stand_type	gemengd loofhout	15706
78055	1	3	stand_age	NA	18993
78055	1	3	stand_mixture	NA	18993
78055	1	3	stand_type	NA	18993
78056	1	1	stand_age	41 - 60 jaar	10592
78056	1	1	stand_mixture	homogeen	10592
78056	1	1	stand_type	naaldhout	10592
78056	1	2	stand_age	61 - 80 jaar	15706
78056	1	2	stand_mixture	stamsgewijs	15706
78056	1	2	stand_type	naaldhout	15706
78056	1	3	stand_age	ongelijkjarig	19358
78056	1	3	stand_mixture	stamsgewijs	19358
78056	1	3	stand_type	gemengd naaldhout	19358
78058	1	1	stand_age	41 - 60 jaar	10592
78058	1	1	stand_mixture	homogeen	10592
78058	1	1	stand_type	loofhout	10592
78058	1	2	stand_age	21 - 40 jaar	16071
78058	1	2	stand_mixture	homogeen	16071
78058	1	2	stand_type	loofhout	16071
78058	1	3	stand_age	81 - 100 jaar	19723
78058	1	3	stand_mixture	groepsgewijs	19723
78058	1	3	stand_type	gemengd naaldhout	19723
78059	1	1	stand_age	1 - 20 jaar	10592
78059	1	1	stand_mixture	stamsgewijs	10592
78059	1	1	stand_type	gemengd loofhout	10592
78059	1	2	stand_age	61 - 80 jaar	16071
78059	1	2	stand_mixture	stamsgewijs	16071
78059	1	2	stand_type	loofhout	16071
78059	1	3	stand_age	81 - 100 jaar	19723
78059	1	3	stand_mixture	stamsgewijs	19723
78059	1	3	stand_type	loofhout	19723
78059	2	2	stand_age	1 - 20 jaar	16071
78059	2	2	stand_mixture	groepsgewijs	16071
78059	2	2	stand_type	loofhout	16071
78059	2	3	stand_age	1 - 20 jaar	19723
78059	2	3	stand_mixture	stamsgewijs	19723
78059	2	3	stand_type	loofhout	19723
78060	1	1	stand_age	21 - 40 jaar	10592
78060	1	1	stand_mixture	stamsgewijs	10592
78060	1	1	stand_type	loofhout	10592
78060	1	2	stand_age	41 - 60 jaar	16071
78060	1	2	stand_mixture	stamsgewijs	16071
78060	1	2	stand_type	loofhout	16071
78060	1	3	stand_age	81 - 100 jaar	19723
78060	1	3	stand_mixture	stamsgewijs	19723
78060	1	3	stand_type	gemengd loofhout	19723
78064	1	2	stand_age	21 - 40 jaar	15706
78064	1	2	stand_mixture	homogeen	15706
78064	1	2	stand_type	naaldhout	15706
78064	1	3	stand_age	21 - 40 jaar	19358
78064	1	3	stand_mixture	stamsgewijs	19358
78064	1	3	stand_type	gemengd naaldhout	19358
78064	2	3	stand_age	ongelijkjarig	19358
78064	2	3	stand_mixture	stamsgewijs	19358
78064	2	3	stand_type	gemengd naaldhout	19358
78067	1	1	stand_age	101 - 120 jaar	10592
78067	1	1	stand_mixture	homogeen	10592
78067	1	1	stand_type	loofhout	10592
78067	1	2	stand_age	101 - 120 jaar	16071
78067	1	2	stand_mixture	homogeen	16071
78067	1	2	stand_type	loofhout	16071
78068	1	1	stand_age	1 - 20 jaar	10592
78068	1	1	stand_mixture	homogeen	10592
78068	1	1	stand_type	loofhout	10592
78068	1	2	stand_age	61 - 80 jaar	16071
78068	1	2	stand_mixture	stamsgewijs	16071
78068	1	2	stand_type	gemengd loofhout	16071
78068	1	3	stand_age	ongelijkjarig	19723
78068	1	3	stand_mixture	stamsgewijs	19723
78068	1	3	stand_type	gemengd naaldhout	19723
78070	1	1	stand_age	41 - 60 jaar	10592
78070	1	1	stand_mixture	stamsgewijs	10592
78070	1	1	stand_type	gemengd naaldhout	10592
78070	1	2	stand_age	61 - 80 jaar	15340
78070	1	2	stand_mixture	stamsgewijs	15340
78070	1	2	stand_type	gemengd loofhout	15340
78070	1	3	stand_age	81 - 100 jaar	19358
78070	1	3	stand_mixture	stamsgewijs	19358
78070	1	3	stand_type	gemengd naaldhout	19358
78072	1	1	stand_age	21 - 40 jaar	10592
78072	1	1	stand_mixture	stamsgewijs	10592
78072	1	1	stand_type	gemengd naaldhout	10592
78073	1	1	stand_age	21 - 40 jaar	10592
78073	1	1	stand_mixture	homogeen	10592
78073	1	1	stand_type	loofhout	10592
78076	1	1	stand_age	41 - 60 jaar	10592
78076	1	1	stand_mixture	homogeen	10592
78076	1	1	stand_type	naaldhout	10592
78076	1	2	stand_age	41 - 60 jaar	16071
78076	1	2	stand_mixture	homogeen	16071
78076	1	2	stand_type	naaldhout	16071
78076	1	3	stand_age	ongelijkjarig	19723
78076	1	3	stand_mixture	homogeen	19723
78076	1	3	stand_type	naaldhout	19723
78078	1	1	stand_age	81 - 100 jaar	10592
78078	1	1	stand_mixture	stamsgewijs	10592
78078	1	1	stand_type	loofhout	10592
78078	1	2	stand_age	61 - 80 jaar	15340
78078	1	2	stand_mixture	stamsgewijs	15340
78078	1	2	stand_type	loofhout	15340
78078	1	3	stand_age	81 - 100 jaar	19358
78078	1	3	stand_mixture	stamsgewijs	19358
78078	1	3	stand_type	loofhout	19358
78080	1	1	stand_age	41 - 60 jaar	10592
78080	1	1	stand_mixture	stamsgewijs	10592
78080	1	1	stand_type	gemengd loofhout	10592
78080	1	3	stand_age	NA	18993
78080	1	3	stand_mixture	NA	18993
78080	1	3	stand_type	NA	18993
78083	1	2	stand_age	81 - 100 jaar	16071
78083	1	2	stand_mixture	stamsgewijs	16071
78083	1	2	stand_type	loofhout	16071
78083	1	3	stand_age	ongelijkjarig	19723
78083	1	3	stand_mixture	stamsgewijs	19723
78083	1	3	stand_type	gemengd naaldhout	19723
78084	1	1	stand_age	niet van toepassing	10592
78084	1	1	stand_mixture	NA	10592
78084	1	1	stand_type	open ruimte binnen bos	10592
78084	1	2	stand_age	NA	NA
78084	1	2	stand_mixture	NA	NA
78084	1	2	stand_type	NA	NA
78084	1	3	stand_age	NA	19358
78084	1	3	stand_mixture	NA	19358
78084	1	3	stand_type	NA	19358
78085	1	1	stand_age	21 - 40 jaar	10592
78085	1	1	stand_mixture	stamsgewijs	10592
78085	1	1	stand_type	loofhout	10592
78085	1	2	stand_age	21 - 40 jaar	15706
78085	1	2	stand_mixture	stamsgewijs	15706
78085	1	2	stand_type	loofhout	15706
78085	1	3	stand_age	ongelijkjarig	19358
78085	1	3	stand_mixture	stamsgewijs	19358
78085	1	3	stand_type	loofhout	19358
78087	1	1	stand_age	21 - 40 jaar	10592
78087	1	1	stand_mixture	homogeen	10592
78087	1	1	stand_type	naaldhout	10592
78087	1	2	stand_age	21 - 40 jaar	15706
78087	1	2	stand_mixture	homogeen	15706
78087	1	2	stand_type	naaldhout	15706
78087	1	3	stand_age	ongelijkjarig	19358
78087	1	3	stand_mixture	stamsgewijs	19358
78087	1	3	stand_type	naaldhout	19358
78088	1	1	stand_age	41 - 60 jaar	10592
78088	1	1	stand_mixture	homogeen	10592
78088	1	1	stand_type	naaldhout	10592
78088	1	2	stand_age	41 - 60 jaar	15706
78088	1	2	stand_mixture	homogeen	15706
78088	1	2	stand_type	naaldhout	15706
78088	1	3	stand_age	61 - 80 jaar	19358
78088	1	3	stand_mixture	homogeen	19358
78088	1	3	stand_type	naaldhout	19358
78091	1	1	stand_age	21 - 40 jaar	10592
78091	1	1	stand_mixture	stamsgewijs	10592
78091	1	1	stand_type	gemengd loofhout	10592
78095	1	1	stand_age	21 - 40 jaar	10592
78095	1	1	stand_mixture	stamsgewijs	10592
78095	1	1	stand_type	naaldhout	10592
78095	1	2	stand_age	41 - 60 jaar	15706
78095	1	2	stand_mixture	stamsgewijs	15706
78095	1	2	stand_type	naaldhout	15706
78095	1	3	stand_age	niet van toepassing	19358
78095	1	3	stand_mixture	niet van toepassing	19358
78095	1	3	stand_type	kapvlakte	19358
78096	1	1	stand_age	21 - 40 jaar	10592
78096	1	1	stand_mixture	homogeen	10592
78096	1	1	stand_type	naaldhout	10592
78096	1	2	stand_age	41 - 60 jaar	15706
78096	1	2	stand_mixture	homogeen	15706
78096	1	2	stand_type	naaldhout	15706
78096	1	3	stand_age	41 - 60 jaar	19358
78096	1	3	stand_mixture	homogeen	19358
78096	1	3	stand_type	naaldhout	19358
78103	1	1	stand_age	21 - 40 jaar	10592
78103	1	1	stand_mixture	homogeen	10592
78103	1	1	stand_type	loofhout	10592
78103	1	3	stand_age	NA	19358
78103	1	3	stand_mixture	NA	19358
78103	1	3	stand_type	NA	19358
78109	1	1	stand_age	21 - 40 jaar	10592
78109	1	1	stand_mixture	homogeen	10592
78109	1	1	stand_type	naaldhout	10592
78109	1	2	stand_age	21 - 40 jaar	15706
78109	1	2	stand_mixture	homogeen	15706
78109	1	2	stand_type	naaldhout	15706
78109	1	3	stand_age	61 - 80 jaar	19358
78109	1	3	stand_mixture	stamsgewijs	19358
78109	1	3	stand_type	naaldhout	19358
78127	1	1	stand_age	21 - 40 jaar	10592
78127	1	1	stand_mixture	stamsgewijs	10592
78127	1	1	stand_type	loofhout	10592
78127	1	2	stand_age	41 - 60 jaar	15706
78127	1	2	stand_mixture	homogeen	15706
78127	1	2	stand_type	naaldhout	15706
78127	1	3	stand_age	81 - 100 jaar	19358
78127	1	3	stand_mixture	groepsgewijs	19358
78127	1	3	stand_type	gemengd loofhout	19358
78127	2	2	stand_age	41 - 60 jaar	15706
78127	2	2	stand_mixture	stamsgewijs	15706
78127	2	2	stand_type	loofhout	15706
78133	1	1	stand_age	41 - 60 jaar	10592
78133	1	1	stand_mixture	stamsgewijs	10592
78133	1	1	stand_type	loofhout	10592
78133	1	2	stand_age	81 - 100 jaar	15706
78133	1	2	stand_mixture	stamsgewijs	15706
78133	1	2	stand_type	loofhout	15706
78133	1	3	stand_age	ongelijkjarig	19358
78133	1	3	stand_mixture	stamsgewijs	19358
78133	1	3	stand_type	loofhout	19358
78135	1	1	stand_age	41 - 60 jaar	10592
78135	1	1	stand_mixture	stamsgewijs	10592
78135	1	1	stand_type	loofhout	10592
78135	1	2	stand_age	61 - 80 jaar	15706
78135	1	2	stand_mixture	stamsgewijs	15706
78135	1	2	stand_type	loofhout	15706
78135	1	3	stand_age	101 - 120 jaar	19358
78135	1	3	stand_mixture	stamsgewijs	19358
78135	1	3	stand_type	loofhout	19358
78136	1	2	stand_age	21 - 40 jaar	15706
78136	1	2	stand_mixture	stamsgewijs	15706
78136	1	2	stand_type	loofhout	15706
78136	1	3	stand_age	ongelijkjarig	19358
78136	1	3	stand_mixture	stamsgewijs	19358
78136	1	3	stand_type	loofhout	19358
78140	1	1	stand_age	21 - 40 jaar	10592
78140	1	1	stand_mixture	homogeen	10592
78140	1	1	stand_type	naaldhout	10592
78140	1	2	stand_age	41 - 60 jaar	16071
78140	1	2	stand_mixture	homogeen	16071
78140	1	2	stand_type	naaldhout	16071
78140	1	3	stand_age	81 - 100 jaar	19723
78140	1	3	stand_mixture	homogeen	19723
78140	1	3	stand_type	naaldhout	19723
78141	1	1	stand_age	21 - 40 jaar	10592
78141	1	1	stand_mixture	stamsgewijs	10592
78141	1	1	stand_type	loofhout	10592
78141	1	3	stand_age	141 - 160 jaar	19358
78141	1	3	stand_mixture	stamsgewijs	19358
78141	1	3	stand_type	loofhout	19358
78142	1	1	stand_age	21 - 40 jaar	10592
78142	1	1	stand_mixture	homogeen	10592
78142	1	1	stand_type	naaldhout	10592
78142	1	2	stand_age	41 - 60 jaar	15706
78142	1	2	stand_mixture	stamsgewijs	15706
78142	1	2	stand_type	gemengd naaldhout	15706
78142	1	3	stand_age	ongelijkjarig	19358
78142	1	3	stand_mixture	stamsgewijs	19358
78142	1	3	stand_type	naaldhout	19358
78143	1	1	stand_age	41 - 60 jaar	10592
78143	1	1	stand_mixture	homogeen	10592
78143	1	1	stand_type	naaldhout	10592
78143	1	2	stand_age	81 - 100 jaar	15706
78143	1	2	stand_mixture	stamsgewijs	15706
78143	1	2	stand_type	loofhout	15706
78143	1	3	stand_age	ongelijkjarig	19358
78143	1	3	stand_mixture	stamsgewijs	19358
78143	1	3	stand_type	gemengd naaldhout	19358
78144	1	1	stand_age	21 - 40 jaar	10592
