plot_id	periode	habitattype	msa_area_ha
176117	2	9190	2.2366
176117	3	9190	2.2366
176159	1	9190	0.1278
176159	1	91E0_vm	14.7216
176159	1	91E0_vn	0.7427
176159	1	91E0_vo	0.3657
176159	2	9190	0.1278
176159	2	91E0_vm	14.7216
176159	2	91E0_vn	0.7427
176159	2	91E0_vo	0.3657
176159	3	9190	0.1278
176159	3	91E0_vm	14.7216
176159	3	91E0_vn	0.7427
176159	3	91E0_vo	0.3657
177092	1	9190	1.5138
177092	2	9190	1.5138
177092	3	9190	1.5138
177119	1	9190	21.8176
177119	2	9190	21.8176
177120	1	9190	21.8176
177120	2	9190	21.8176
177124	1	9120	3.3198
177124	2	9120	3.3198
177124	3	9120	3.3198
178012	1	9190	1.4053
178012	2	9190	1.4053
178042	1	9190	3.3481
178042	2	9190	3.3481
178147	1	9190	0.3143
178147	2	9190	0.3143
181003	1	9120	0.9002
181003	1	9190	6.5295
181003	1	91E0_vm	18.6252
181003	1	91E0_vn	2.6914
181003	1	91E0_vo	11.1324
181003	2	9120	0.9002
181003	2	9190	6.5295
181003	2	91E0_vm	18.6252
181003	2	91E0_vn	2.6914
181003	2	91E0_vo	11.1324
181035	1	91E0_vn	3.9311
181035	2	91E0_vn	3.9311
181060	1	91E0_vn	3.126
181060	1	91E0_vo	0.7215
181060	2	91E0_vn	3.126
181060	2	91E0_vo	0.7215
181085	1	91E0_vn	0.8073
181085	2	91E0_vn	0.8073
181143	1	9120	0.6727
181143	2	9120	0.6727
181155	1	9190	4.0758
181155	2	9190	4.0758
182143	1	9190	0.443
182143	1	91E0_vm	22.3032
182143	2	9190	0.443
182143	2	91E0_vm	22.3032
182143	3	9190	0.443
182143	3	91E0_vm	22.3032
182151	1	9190	9.256
182151	1	91E0_vm	9.78
182151	2	9190	9.256
182151	2	91E0_vm	9.78
182151	3	9190	9.256
182151	3	91E0_vm	9.78
182152	1	9190	11.3129
182152	1	91E0_vm	61.2685
182152	1	91E0_vo	0.8243
182152	2	9190	11.3129
182152	2	91E0_vm	61.2685
182152	2	91E0_vo	0.8243
182152	3	9190	11.3129
182152	3	91E0_vm	61.2685
182152	3	91E0_vo	0.8243
182157	1	9120	3.7233
182157	2	9120	3.7233
182157	3	9120	3.7233
182158	1	9120	3.6412
182158	1	9190	6.5139
182158	1	91E0_vm	0.7676
182158	2	9120	3.6412
182158	2	9190	6.5139
182158	2	91E0_vm	0.7676
182158	3	9120	3.6412
182158	3	9190	6.5139
182158	3	91E0_vm	0.7676
182160	1	9190	2.4084
182160	1	91E0_vm	1.1808
182160	1	91E0_vo	0.0868
182160	2	9190	2.4084
182160	2	91E0_vm	1.1808
182160	2	91E0_vo	0.0868
182160	3	9190	2.4084
182160	3	91E0_vm	1.1808
182160	3	91E0_vo	0.0868
183153	1	9190	11.3129
183153	1	91E0_vm	61.2685
183153	1	91E0_vo	0.8243
183153	2	9190	11.3129
183153	2	91E0_vm	61.2685
183153	2	91E0_vo	0.8243
183153	3	9190	11.3129
183153	3	91E0_vm	61.2685
183153	3	91E0_vo	0.8243
185023	1	9120	1.1961
185023	2	9120	1.1961
185047	1	91E0_va_91E0_vc	0.2745
185047	1	91E0_vm	1.6472
185047	2	91E0_va_91E0_vc	0.2745
185047	2	91E0_vm	1.6472
185071	1	9190	0.2716
185071	2	9190	0.2716
185143	1	9120	0.9591
185143	2	9120	0.9591
186107	1	9190	0.1865
186107	1	91E0_va_91E0_vc	0.0094
186107	1	91E0_vm	3.4751
186107	1	91E0_vn	0.1959
186107	1	91E0_vo	0.199
186107	2	9190	0.1865
186107	2	91E0_va_91E0_vc	0.0094
186107	2	91E0_vm	3.4751
186107	2	91E0_vn	0.1959
186107	2	91E0_vo	0.199
186107	3	9190	0.1865
186107	3	91E0_va_91E0_vc	0.0094
186107	3	91E0_vm	3.4751
186107	3	91E0_vn	0.1959
186107	3	91E0_vo	0.199
186108	1	91E0_va_91E0_vc	2.4136
186108	1	91E0_vm	13.4462
186108	1	91E0_vn	0.2749
186108	1	91E0_vo	0.3048
186108	2	91E0_va_91E0_vc	2.4136
186108	2	91E0_vm	13.4462
186108	2	91E0_vn	0.2749
186108	2	91E0_vo	0.3048
186108	3	91E0_va_91E0_vc	2.4136
186108	3	91E0_vm	13.4462
186108	3	91E0_vn	0.2749
186108	3	91E0_vo	0.3048
186113	1	9120	2.1847
186113	1	91E0	0.3336
186113	1	91E0_vn	1.1167
186113	2	9120	2.1847
186113	2	91E0	0.3336
186113	2	91E0_vn	1.1167
186113	3	9120	2.1847
186113	3	91E0	0.3336
186113	3	91E0_vn	1.1167
186124	1	9120	2.1206
186124	1	9190	1.2203
186124	1	91E0_vm	6.1767
186124	2	9120	2.1206
186124	2	9190	1.2203
186124	2	91E0_vm	6.1767
186124	3	9120	2.1206
186124	3	9190	1.2203
186124	3	91E0_vm	6.1767
186130	1	9120	2.2236
186130	2	9120	2.2236
186130	3	9120	2.2236
186146	1	91E0_vn	3.168
186146	2	91E0_vn	3.168
186146	3	91E0_vn	3.168
186157	1	9120	3.334
186157	2	9120	3.334
186157	3	9120	3.334
187001	1	9190	17.1443
187001	1	91E0_vm	17.5979
187001	2	9190	17.1443
187001	2	91E0_vm	17.5979
187001	3	9190	17.1443
187001	3	91E0_vm	17.5979
187009	1	9190	17.1443
187009	1	91E0_vm	17.5979
187009	2	9190	17.1443
187009	2	91E0_vm	17.5979
187009	3	9190	17.1443
187009	3	91E0_vm	17.5979
187058	1	9120	12.1058
187058	2	9120	12.1058
187058	3	9120	12.1058
187065	1	9120	1.6251
187065	2	9120	1.6251
187065	3	9120	1.6251
187082	1	9120	0.5451
187082	1	9190	2.1027
187082	1	91E0_vn	0.2392
187082	2	9120	0.5451
187082	2	9190	2.1027
187082	2	91E0_vn	0.2392
187082	3	9120	0.5451
187082	3	9190	2.1027
187082	3	91E0_vn	0.2392
187092	1	9120	2.6234
187092	1	91E0_vm	2.6813
187092	2	9120	2.6234
187092	2	91E0_vm	2.6813
187092	3	9120	2.6234
187092	3	91E0_vm	2.6813
187100	1	9120	44.1904
187100	1	91E0_vm	3.926
187100	2	9120	44.1904
187100	2	91E0_vm	3.926
187100	3	9120	44.1904
187100	3	91E0_vm	3.926
187124	1	9120	44.1904
187124	1	91E0_vm	3.926
187124	2	9120	44.1904
187124	2	91E0_vm	3.926
187124	3	9120	44.1904
187124	3	91E0_vm	3.926
188010	1	91E0_vm	20.4905
188010	2	91E0_vm	20.4905
188010	3	91E0_vm	20.4905
193030	1	2180	2.2507
193030	2	2180	2.2507
202023	1	9120	28.6491
202023	1	9160	1.0879
202023	2	9120	28.6491
202023	2	9160	1.0879
202023	3	9120	28.6491
202023	3	9160	1.0879
202040	1	9120	12.1171
202040	2	9120	12.1171
202040	3	9120	12.1171
203009	1	9120	3.0644
203009	2	9120	3.0644
203009	3	9120	3.0644
203018	1	9120	7.5982
203018	2	9120	7.5982
203018	3	9120	7.5982
203031	1	9120	130.4368
203031	1	9160	27.3987
203031	1	91E0_va_91E0_vc	7.4514
203031	1	91E0_vm	1.0968
203031	1	91E0_vn	0.7003
203031	2	9120	130.4368
203031	2	9160	27.3987
203031	2	91E0_va_91E0_vc	7.4514
203031	2	91E0_vm	1.0968
203031	2	91E0_vn	0.7003
203039	1	9120	130.4368
203039	1	9160	27.3987
203039	1	91E0_va_91E0_vc	7.4514
203039	1	91E0_vm	1.0968
203039	1	91E0_vn	0.7003
203039	2	9120	130.4368
203039	2	9160	27.3987
203039	2	91E0_va_91E0_vc	7.4514
203039	2	91E0_vm	1.0968
203039	2	91E0_vn	0.7003
204022	1	9120	56.4612
204022	2	9120	56.4612
204030	1	9120	56.4612
204030	2	9120	56.4612
206047	1	9120	10.9328
206047	2	9120	10.9328
206047	3	9120	10.9328
206064	1	9120	1.5443
206064	2	9120	1.5443
206064	3	9120	1.5443
206086	1	9120	12.7192
206086	1	9160	0.5971
206086	2	9120	12.7192
206086	2	9160	0.5971
206086	3	9120	12.7192
206086	3	9160	0.5971
207011	1	9160	1.4517
207011	1	91E0_va_91E0_vc	0.6222
207011	2	9160	1.4517
207011	2	91E0_va_91E0_vc	0.6222
207011	3	9160	1.4517
207011	3	91E0_va_91E0_vc	0.6222
207033	1	9120	137.9402
207033	1	91E0_vm	1.025
207033	3	9120	137.9402
207033	3	91E0_vm	1.025
207049	1	9120	137.9402
207049	1	91E0_vm	1.025
207049	2	9120	137.9402
207049	2	91E0_vm	1.025
207049	3	9120	137.9402
207049	3	91E0_vm	1.025
207057	1	9120	137.9402
207057	1	91E0_vm	1.025
207057	2	9120	137.9402
207057	2	91E0_vm	1.025
207057	3	9120	137.9402
207057	3	91E0_vm	1.025
211004	1	9120	26.728
211004	2	9120	26.728
211028	1	9120	37.9028
211028	1	9160	0.2135
211028	1	91E0_va_91E0_vc	3.6699
211028	1	91E0_vn	2.2858
211028	2	9120	37.9028
211028	2	9160	0.2135
211028	2	91E0_va_91E0_vc	3.6699
211028	2	91E0_vn	2.2858
211096	1	9120	7.313
211096	1	91E0_va_91E0_vc	7.152
211096	2	9120	7.313
211096	2	91E0_va_91E0_vc	7.152
211115	1	91E0_va_91E0_vc	0.8789
211115	2	91E0_va_91E0_vc	0.8789
212002	1	9120	15.6644
212002	1	91E0_va_91E0_vc	0.2435
212002	1	91E0_vn	3.632
212002	2	9120	15.6644
212002	2	91E0_va_91E0_vc	0.2435
212002	2	91E0_vn	3.632
212002	3	9120	15.6644
212002	3	91E0_va_91E0_vc	0.2435
212002	3	91E0_vn	3.632
212006	1	9120	1.4688
212006	2	9120	1.4688
212006	3	9120	1.4688
212018	1	9120	7.5768
212018	1	91E0_vn	0.0609
212018	2	9120	7.5768
212018	2	91E0_vn	0.0609
212018	3	9120	7.5768
212018	3	91E0_vn	0.0609
212040	1	9120	0.3953
212040	1	9160	0.2635
212040	1	91E0_va_91E0_vc	5.0346
212040	2	9120	0.3953
212040	2	9160	0.2635
212040	2	91E0_va_91E0_vc	5.0346
212040	3	9120	0.3953
212040	3	9160	0.2635
212040	3	91E0_va_91E0_vc	5.0346
213030	1	9120	66.5496
213030	1	91E0_vn	1.1225
213030	1	91E0_vo	0.2673
213030	2	9120	66.5496
213030	2	91E0_vn	1.1225
213030	2	91E0_vo	0.2673
213030	3	9120	66.5496
213030	3	91E0_vn	1.1225
213030	3	91E0_vo	0.2673
213033	1	9120	15.6866
213033	1	91E0_vn	1.3694
213033	2	9120	15.6866
213033	2	91E0_vn	1.3694
213033	3	9120	15.6866
213033	3	91E0_vn	1.3694
213037	1	9120	18.4524
213037	2	9120	18.4524
213037	3	9120	18.4524
213041	1	9120	2.6726
213041	1	91E0_vn	9.4018
213041	2	9120	2.6726
213041	2	91E0_vn	9.4018
213041	3	9120	2.6726
213041	3	91E0_vn	9.4018
213047	1	9120	10.4082
213047	1	91E0_vn	6.5362
213047	2	9120	10.4082
213047	2	91E0_vn	6.5362
213047	3	9120	10.4082
213047	3	91E0_vn	6.5362
213050	1	91E0_va_91E0_vc	9.5702
213050	2	91E0_va_91E0_vc	9.5702
213050	3	91E0_va_91E0_vc	9.5702
213057	1	91E0_va_91E0_vc	0.0626
213057	1	91E0_vn	0.1461
213057	2	91E0_va_91E0_vc	0.0626
213057	2	91E0_vn	0.1461
213057	3	91E0_va_91E0_vc	0.0626
213057	3	91E0_vn	0.1461
213067	1	91E0_vn	2.9093
213067	2	91E0_vn	2.9093
213067	3	91E0_vn	2.9093
213076	1	9120	23.6305
213076	1	9160	2.173
213076	1	91E0_va_91E0_vc	7.6128
213076	2	9120	23.6305
213076	2	9160	2.173
213076	2	91E0_va_91E0_vc	7.6128
213076	3	9120	23.6305
213076	3	9160	2.173
213076	3	91E0_va_91E0_vc	7.6128
214009	1	9120	9.6114
214009	2	9120	9.6114
214009	3	9120	9.6114
214103	1	91E0_va_91E0_vc	0.6397
214103	2	91E0_va_91E0_vc	0.6397
214136	1	9120	8.6117
214136	2	9120	8.6117
215068	1	9120	26.2817
215068	1	9130	2.2323
215068	1	91E0_va_91E0_vc	1.1108
215068	1	91E0_vn	0.3443
215068	2	9120	26.2817
215068	2	9130	2.2323
215068	2	91E0_va_91E0_vc	1.1108
215068	2	91E0_vn	0.3443
218005	1	9120	30.3114
218005	1	9160	2.2526
218005	1	91E0	1.4766
218005	1	91E0_va_91E0_vc	6.094
218005	2	9120	30.3114
218005	2	9160	2.2526
218005	2	91E0	1.4766
218005	2	91E0_va_91E0_vc	6.094
218123	1	9120	7.9869
218123	1	9130	5.1822
218123	1	91E0_va_91E0_vc	5.8448
218123	2	9120	7.9869
218123	2	9130	5.1822
218123	2	91E0_va_91E0_vc	5.8448
218123	3	9120	7.9869
218123	3	9130	5.1822
218123	3	91E0_va_91E0_vc	5.8448
221010	1	9160	1.9021
221010	1	91E0_va_91E0_vc	13.1924
221010	1	91E0_vm	3.4262
221010	1	91E0_vn	14.8717
221010	2	9160	1.9021
221010	2	91E0_va_91E0_vc	13.1924
221010	2	91E0_vm	3.4262
221010	2	91E0_vn	14.8717
221018	1	9160	1.9021
221018	1	91E0_va_91E0_vc	13.1924
221018	1	91E0_vm	3.4262
221018	1	91E0_vn	14.8717
221018	2	9160	1.9021
221018	2	91E0_va_91E0_vc	13.1924
221018	2	91E0_vm	3.4262
221018	2	91E0_vn	14.8717
221149	1	9120	23.4679
221149	1	9160	0.1464
221149	2	9120	23.4679
221149	2	9160	0.1464
221157	1	9120	23.4679
221157	1	9160	0.1464
221157	2	9120	23.4679
221157	2	9160	0.1464
222108	1	9120	3.9776
222108	1	9160	2.4383
222108	2	9120	3.9776
222108	2	9160	2.4383
222118	1	9120	0.2581
222118	2	9120	0.2581
222132	1	91E0_vn	1.5749
222132	2	91E0_vn	1.5749
222137	1	9120	0.944
222137	2	9120	0.944
223096	1	91E0_vm	1.9367
223096	2	91E0_vm	1.9367
223096	3	91E0_vm	1.9367
224080	1	91E0_sf	3.9345
224080	2	91E0_sf	3.9345
224080	3	91E0_sf	3.9345
224137	1	91E0_vn	1.6094
224137	2	91E0_vn	1.6094
224137	3	91E0_vn	1.6094
224154	1	91E0_sf	0.0755
224154	2	91E0_sf	0.0755
224154	3	91E0_sf	0.0755
225036	1	9120	5.9158
225036	2	9120	5.9158
225086	1	9120	44.8836
225086	1	9130	6.9563
225086	1	91E0_va_91E0_vc	11.1574
225086	2	9120	44.8836
225086	2	9130	6.9563
225086	2	91E0_va_91E0_vc	11.1574
225095	1	9120	11.2047
225095	1	9130	6.6898
225095	1	9160	0.2946
225095	1	91E0_va_91E0_vc	11.967
225095	1	91E0_vm	0.2686
225095	2	9120	11.2047
225095	2	9130	6.6898
225095	2	9160	0.2946
225095	2	91E0_va_91E0_vc	11.967
225095	2	91E0_vm	0.2686
225096	1	9130	5.9316
225096	1	91E0_va_91E0_vc	13.68
225096	2	9130	5.9316
225096	2	91E0_va_91E0_vc	13.68
225102	1	9120	44.8836
225102	1	9130	6.9563
225102	1	91E0_va_91E0_vc	11.1574
225102	2	9120	44.8836
225102	2	9130	6.9563
225102	2	91E0_va_91E0_vc	11.1574
225142	1	91E0_va_91E0_vc	1.3019
225142	2	91E0_va_91E0_vc	1.3019
226018	1	9120	6.7247
226018	1	9160	0.6823
226018	1	91E0_va_91E0_vc	12.0679
226018	1	91E0_vn	0.1818
226018	2	9120	6.7247
226018	2	9160	0.6823
226018	2	91E0_va_91E0_vc	12.0679
226018	2	91E0_vn	0.1818
226019	1	9120	14.5648
226019	1	9160	0.6108
226019	1	91E0	0.1562
226019	1	91E0_va_91E0_vc	1.0789
226019	2	9120	14.5648
226019	2	9160	0.6108
226019	2	91E0	0.1562
226019	2	91E0_va_91E0_vc	1.0789
226022	1	9120	5.7048
226022	1	9130	1.0051
226022	1	9160	2.5577
226022	1	91E0_va_91E0_vc	0.7318
226022	1	91E0_vn	0.2107
226022	2	9120	5.7048
226022	2	9130	1.0051
226022	2	9160	2.5577
226022	2	91E0_va_91E0_vc	0.7318
226022	2	91E0_vn	0.2107
226036	1	9130	1.8082
226036	1	91E0_va_91E0_vc	13.2251
226036	1	91E0_vm	0.1953
226036	2	9130	1.8082
226036	2	91E0_va_91E0_vc	13.2251
226036	2	91E0_vm	0.1953
226041	1	9120	6.1768
226041	1	9130	0.9546
226041	1	91E0_va_91E0_vc	7.9367
226041	1	91E0_vn	0.4662
226041	2	9120	6.1768
226041	2	9130	0.9546
226041	2	91E0_va_91E0_vc	7.9367
226041	2	91E0_vn	0.4662
226044	1	9120	11.8818
226044	1	9130	7.8343
226044	1	91E0_va_91E0_vc	2.932
226044	2	9120	11.8818
226044	2	9130	7.8343
226044	2	91E0_va_91E0_vc	2.932
226059	1	9130	0.1498
226059	2	9130	0.1498
226060	1	91E0_va_91E0_vc	0.1294
226060	2	91E0_va_91E0_vc	0.1294
226063	1	9120	11.1279
226063	1	9130	5.9926
226063	1	91E0_va_91E0_vc	5.2756
226063	2	9120	11.1279
226063	2	9130	5.9926
226063	2	91E0_va_91E0_vc	5.2756
226109	1	9120	7.3212
226109	1	9130	19.302
226109	1	91E0_va_91E0_vc	21.2881
226109	1	91E0_vn	0.4977
226109	2	9120	7.3212
226109	2	9130	19.302
226109	2	91E0_va_91E0_vc	21.2881
226109	2	91E0_vn	0.4977
226119	1	9130	9.0126
226119	1	91E0_va_91E0_vc	1.3142
226119	2	9130	9.0126
226119	2	91E0_va_91E0_vc	1.3142
226120	1	91E0_va_91E0_vc	1.2879
226120	2	91E0_va_91E0_vc	1.2879
226148	1	9120	0.5428
226148	1	91E0_va_91E0_vc	7.2736
226148	2	9120	0.5428
226148	2	91E0_va_91E0_vc	7.2736
226160	1	9130	26.3089
226160	1	91E0_va_91E0_vc	26.8521
226160	1	91E0_vn	0.4348
226160	2	9130	26.3089
226160	2	91E0_va_91E0_vc	26.8521
226160	2	91E0_vn	0.4348
227019	1	9120	0.2127
227019	1	9130	13.8933
227019	1	91E0_va_91E0_vc	0.6671
227019	1	91E0_vn	0.1271
227019	2	9120	0.2127
227019	2	9130	13.8933
227019	2	91E0_va_91E0_vc	0.6671
227019	2	91E0_vn	0.1271
227019	3	9120	0.2127
227019	3	9130	13.8933
227019	3	91E0_va_91E0_vc	0.6671
227019	3	91E0_vn	0.1271
227037	1	9120	32.6875
227037	1	9130	0.7445
227037	1	91E0_va_91E0_vc	4.5826
227037	1	91E0_vn	3.6551
227037	2	9120	32.6875
227037	2	9130	0.7445
227037	2	91E0_va_91E0_vc	4.5826
227037	2	91E0_vn	3.6551
227037	3	9120	32.6875
227037	3	9130	0.7445
227037	3	91E0_va_91E0_vc	4.5826
227037	3	91E0_vn	3.6551
227050	1	91E0_va_91E0_vc	0.3013
227050	2	91E0_va_91E0_vc	0.3013
227050	3	91E0_va_91E0_vc	0.3013
227054	1	91E0_va_91E0_vc	1.4609
227054	2	91E0_va_91E0_vc	1.4609
227054	3	91E0_va_91E0_vc	1.4609
227081	1	91E0_va_91E0_vc	0.979
227081	2	91E0_va_91E0_vc	0.979
227081	3	91E0_va_91E0_vc	0.979
227095	1	91E0_va_91E0_vc	0.5175
227095	2	91E0_va_91E0_vc	0.5175
227095	3	91E0_va_91E0_vc	0.5175
227118	1	91E0_va_91E0_vc	1.5575
227118	2	91E0_va_91E0_vc	1.5575
227118	3	91E0_va_91E0_vc	1.5575
227142	1	9130	0.346
227142	2	9130	0.346
227142	3	9130	0.346
227153	1	9120	0.6666
227153	1	9130	9.8788
227153	2	9120	0.6666
227153	2	9130	9.8788
227153	3	9120	0.6666
227153	3	9130	9.8788
228040	1	9120	2.8183
228040	2	9120	2.8183
228040	3	9120	2.8183
228074	1	91E0_va_91E0_vc	0.081
228074	2	91E0_va_91E0_vc	0.081
228074	3	91E0_va_91E0_vc	0.081
228141	1	9130	1.6727
228141	1	91E0_va_91E0_vc	18.1791
228141	1	91E0_vm	2.4393
228141	1	91E0_vn	15.0754
228141	2	9130	1.6727
228141	2	91E0_va_91E0_vc	18.1791
228141	2	91E0_vm	2.4393
228141	2	91E0_vn	15.0754
228141	3	9130	1.6727
228141	3	91E0_va_91E0_vc	18.1791
228141	3	91E0_vm	2.4393
228141	3	91E0_vn	15.0754
228154	1	91E0_va_91E0_vc	1.9544
228154	2	91E0_va_91E0_vc	1.9544
228154	3	91E0_va_91E0_vc	1.9544
231007	1	91E0_vn	5.3789
231007	2	91E0_vn	5.3789
231008	1	91E0_vm	1.6901
231008	1	91E0_vn	1.872
231008	2	91E0_vm	1.6901
231008	2	91E0_vn	1.872
231083	1	91E0_sf	5.958
231083	2	91E0_sf	5.958
231083	3	91E0_sf	5.958
231103	1	91E0_sf	13.5082
231103	2	91E0_sf	13.5082
232003	1	91E0_vn	18.252
232003	2	91E0_vn	18.252
232010	1	91E0_va_91E0_vc	9.3614
232010	2	91E0_va_91E0_vc	9.3614
232032	1	91E0_vm	44.7012
232032	1	91E0_vn	0.5176
232032	2	91E0_vm	44.7012
232032	2	91E0_vn	0.5176
232035	1	91E0_va_91E0_vc	0.411
232035	2	91E0_va_91E0_vc	0.411
232060	1	9160	1.0618
232060	2	9160	1.0618
232075	1	9120	11.8222
232075	1	91E0_va_91E0_vc	1.1161
232075	2	9120	11.8222
232075	2	91E0_va_91E0_vc	1.1161
232092	1	9120	62.4792
232092	1	9160	3.2403
232092	1	91E0_va_91E0_vc	1.5281
232092	1	91E0_vm	3.0391
232092	1	91E0_vn	0.2484
232092	2	9120	62.4792
232092	2	9160	3.2403
232092	2	91E0_va_91E0_vc	1.5281
232092	2	91E0_vm	3.0391
232092	2	91E0_vn	0.2484
232093	1	9120	18.144
232093	1	91E0_va_91E0_vc	3.7308
232093	1	91E0_vn	22.766
232093	2	9120	18.144
232093	2	91E0_va_91E0_vc	3.7308
232093	2	91E0_vn	22.766
232100	1	9120	62.4792
232100	1	9160	3.2403
232100	1	91E0_va_91E0_vc	1.5281
232100	1	91E0_vm	3.0391
232100	1	91E0_vn	0.2484
232100	2	9120	62.4792
232100	2	9160	3.2403
232100	2	91E0_va_91E0_vc	1.5281
232100	2	91E0_vm	3.0391
232100	2	91E0_vn	0.2484
232153	1	9120	162.2958
232153	1	9160	0.6217
232153	2	9120	162.2958
232153	2	9160	0.6217
232154	1	9120	162.2958
232154	1	9160	0.6217
232154	2	9120	162.2958
232154	2	9160	0.6217
233053	1	9120	10.8161
233053	1	9160	0.2567
233053	1	91E0_vm	48.7791
233053	1	91E0_vn	5.0775
233053	2	9120	10.8161
233053	2	9160	0.2567
233053	2	91E0_vm	48.7791
233053	2	91E0_vn	5.0775
233070	1	9120	10.8161
233070	1	9160	0.2567
233070	1	91E0_vm	48.7791
233070	1	91E0_vn	5.0775
233070	2	9120	10.8161
233070	2	9160	0.2567
233070	2	91E0_vm	48.7791
233070	2	91E0_vn	5.0775
233118	1	91E0_va_91E0_vc	1.2289
233118	2	91E0_va_91E0_vc	1.2289
234013	1	9120	5.0912
234013	2	9120	5.0912
234013	3	9120	5.0912
234029	1	9160	0.5379
234029	1	91E0_va_91E0_vc	0.4429
234029	2	9160	0.5379
234029	2	91E0_va_91E0_vc	0.4429
234029	3	9160	0.5379
234029	3	91E0_va_91E0_vc	0.4429
234035	1	9120	1.8365
234035	2	9120	1.8365
234035	3	9120	1.8365
234069	1	9160	4.9478
234069	2	9160	4.9478
234069	3	9160	4.9478
234112	1	9120	6.1303
234112	1	9160	2.1021
234112	2	9120	6.1303
234112	2	9160	2.1021
234112	3	9120	6.1303
234112	3	9160	2.1021
234159	1	91E0_vn	0.5022
234159	2	91E0_vn	0.5022
234159	3	91E0_vn	0.5022
235082	1	9120	1.164
235082	1	9130	2.8029
235082	2	9120	1.164
235082	2	9130	2.8029
235082	3	9120	1.164
235082	3	9130	2.8029
235117	1	9120	83.8732
235117	1	9130	13.0015
235117	1	91E0_va_91E0_vc	8.685
235117	1	91E0_vm	0.1235
235117	1	91E0_vn	0.8133
235117	1	91E0_vo	1.736
235117	2	9120	83.8732
235117	2	9130	13.0015
235117	2	91E0_va_91E0_vc	8.685
235117	2	91E0_vm	0.1235
235117	2	91E0_vn	0.8133
235117	2	91E0_vo	1.736
235125	1	9120	83.8732
235125	1	9130	13.0015
235125	1	91E0_va_91E0_vc	8.685
235125	1	91E0_vm	0.1235
235125	1	91E0_vn	0.8133
235125	1	91E0_vo	1.736
235125	2	9120	83.8732
235125	2	9130	13.0015
235125	2	91E0_va_91E0_vc	8.685
235125	2	91E0_vm	0.1235
235125	2	91E0_vn	0.8133
235125	2	91E0_vo	1.736
235128	1	9120	7.5237
235128	1	9130	2.5079
235128	1	91E0_vn	2.5079
235128	2	9120	7.5237
235128	2	9130	2.5079
235128	2	91E0_vn	2.5079
235133	1	9120	83.8732
235133	1	9130	13.0015
235133	1	91E0_va_91E0_vc	8.685
235133	1	91E0_vm	0.1235
235133	1	91E0_vn	0.8133
235133	1	91E0_vo	1.736
235133	2	9120	83.8732
235133	2	9130	13.0015
235133	2	91E0_va_91E0_vc	8.685
235133	2	91E0_vm	0.1235
235133	2	91E0_vn	0.8133
235133	2	91E0_vo	1.736
235159	1	91E0_vn	0.5297
235159	2	91E0_vn	0.5297
236002	1	9120	162.2958
236002	1	9160	0.6217
236002	2	9120	162.2958
236002	2	9160	0.6217
236111	1	9130	0.742
236111	1	91E0_va_91E0_vc	1.2006
236111	2	9130	0.742
236111	2	91E0_va_91E0_vc	1.2006
236116	1	9120	0.103
236116	1	9130	8.1634
236116	1	91E0_va_91E0_vc	3.9867
236116	2	9120	0.103
236116	2	9130	8.1634
236116	2	91E0_va_91E0_vc	3.9867
236131	1	9130	9.827
236131	1	91E0_va_91E0_vc	3.6981
236131	2	9130	9.827
236131	2	91E0_va_91E0_vc	3.6981
236142	1	9130	5.3929
236142	2	9130	5.3929
236143	1	91E0_va_91E0_vc	1.2536
236143	1	91E0_vn	2.9251
236143	2	91E0_va_91E0_vc	1.2536
236143	2	91E0_vn	2.9251
237014	1	9120	0.8868
237014	1	9160	8.243
237014	1	91E0_va_91E0_vc	18.5301
237014	1	91E0_vm	0.9439
237014	1	91E0_vn	3.8056
237014	2	9120	0.8868
237014	2	9160	8.243
237014	2	91E0_va_91E0_vc	18.5301
237014	2	91E0_vm	0.9439
237014	2	91E0_vn	3.8056
237029	1	9120	45.2002
237029	1	9160	11.7877
237029	1	91E0_va_91E0_vc	13.9469
237029	1	91E0_vn	1.5902
237029	2	9120	45.2002
237029	2	9160	11.7877
237029	2	91E0_va_91E0_vc	13.9469
237029	2	91E0_vn	1.5902
237037	1	9160	6.6948
237037	1	91E0_va_91E0_vc	4.8578
237037	1	91E0_vn	0.4364
237037	2	9160	6.6948
237037	2	91E0_va_91E0_vc	4.8578
237037	2	91E0_vn	0.4364
237042	1	9160	3.0292
237042	2	9160	3.0292
237063	1	9120	45.8114
237063	1	9160	2.9272
237063	2	9120	45.8114
237063	2	9160	2.9272
237121	1	9130	9.0457
237121	2	9130	9.0457
237129	1	9130	9.0457
237129	2	9130	9.0457
237149	1	91E0	5.9238
237149	1	91E0_vn	1.9539
237149	2	91E0	5.9238
237149	2	91E0_vn	1.9539
237153	1	91E0_va_91E0_vc	0.4182
237153	1	91E0_vn	13.9117
237153	2	91E0_va_91E0_vc	0.4182
237153	2	91E0_vn	13.9117
238002	1	9120	1.0569
238002	1	9160	2.9593
238002	2	9120	1.0569
238002	2	9160	2.9593
238002	3	9120	1.0569
238002	3	9160	2.9593
238010	1	91E0_va_91E0_vc	0.6622
238010	2	91E0_va_91E0_vc	0.6622
238010	3	91E0_va_91E0_vc	0.6622
238025	1	9120	11.6045
238025	1	91E0_vm	3.8682
238025	2	9120	11.6045
238025	2	91E0_vm	3.8682
238025	3	9120	11.6045
238025	3	91E0_vm	3.8682
238046	1	9120	70.5388
238046	1	9160	6.803
238046	2	9120	70.5388
