plot_id	periode	blk
162025	2	Bos ontstaan tussen 1850 en +/- 1940
162025	3	Bos ontstaan tussen 1850 en +/- 1940
162026	1	Bos ontstaan na +/- 1940
162026	2	Bos ontstaan na +/- 1940
162026	3	Bos ontstaan na +/- 1940
162027	1	Bos ontstaan voor 1775
162027	2	Bos ontstaan voor 1775
162027	3	Bos ontstaan voor 1775
162032	1	Bos ontstaan na +/- 1940
162032	2	Bos ontstaan na +/- 1940
162034	1	Bos ontstaan tussen 1850 en +/- 1940
162034	2	Bos ontstaan tussen 1850 en +/- 1940
162034	3	Bos ontstaan tussen 1850 en +/- 1940
162035	1	Bos ontstaan voor 1775
162035	2	Bos ontstaan voor 1775
162035	3	Bos ontstaan voor 1775
162038	1	Bos ontstaan na +/- 1940
162038	2	Bos ontstaan na +/- 1940
162039	1	Bos ontstaan tussen 1850 en +/- 1940
162039	2	Bos ontstaan tussen 1850 en +/- 1940
162042	1	Bos ontstaan voor 1775
162042	2	Bos ontstaan voor 1775
162042	3	Bos ontstaan voor 1775
162043	1	Bos ontstaan voor 1775
162043	2	Bos ontstaan voor 1775
162043	3	Bos ontstaan voor 1775
162046	1	Bos ontstaan tussen 1775 en 1850
162046	2	Bos ontstaan tussen 1775 en 1850
162051	1	Bos ontstaan na +/- 1940
162051	2	Bos ontstaan na +/- 1940
162051	3	Bos ontstaan na +/- 1940
162053	1	Bos ontstaan tussen 1775 en 1850
162053	2	Bos ontstaan tussen 1775 en 1850
162054	1	Bos ontstaan tussen 1775 en 1850
162054	2	Bos ontstaan tussen 1775 en 1850
162060	1	Bos ontstaan na +/- 1940
162060	2	Bos ontstaan na +/- 1940
162060	3	Bos ontstaan na +/- 1940
162062	1	Bos ontstaan na +/- 1940
162062	2	Bos ontstaan na +/- 1940
162064	1	Bos ontstaan tussen 1850 en +/- 1940
162064	2	Bos ontstaan tussen 1850 en +/- 1940
162066	1	Bos ontstaan tussen 1775 en 1850
162066	2	Bos ontstaan tussen 1775 en 1850
162066	3	Bos ontstaan tussen 1775 en 1850
162072	1	Bos ontstaan tussen 1850 en +/- 1940
162072	2	Bos ontstaan tussen 1850 en +/- 1940
162077	1	Bos ontstaan tussen 1850 en +/- 1940
162077	2	Bos ontstaan tussen 1850 en +/- 1940
162078	1	Bos ontstaan na +/- 1940
162078	2	Bos ontstaan na +/- 1940
162082	1	Bos ontstaan na +/- 1940
162082	2	Bos ontstaan na +/- 1940
162082	3	Bos ontstaan na +/- 1940
162085	1	Bos ontstaan na +/- 1940
162085	2	Bos ontstaan na +/- 1940
162088	1	Bos ontstaan tussen 1850 en +/- 1940
162088	2	Bos ontstaan tussen 1850 en +/- 1940
162090	1	Bos ontstaan voor 1775
162090	2	Bos ontstaan voor 1775
162090	3	Bos ontstaan voor 1775
162093	1	Bos ontstaan tussen 1775 en 1850
162093	2	Bos ontstaan tussen 1775 en 1850
162094	1	Bos ontstaan na +/- 1940
162094	2	Bos ontstaan na +/- 1940
162098	1	Bos ontstaan tussen 1850 en +/- 1940
162098	2	Bos ontstaan tussen 1850 en +/- 1940
162098	3	Bos ontstaan tussen 1850 en +/- 1940
162100	1	Bos ontstaan voor 1775
162100	2	Bos ontstaan voor 1775
162100	3	Bos ontstaan voor 1775
162101	1	Bos ontstaan tussen 1850 en +/- 1940
162101	2	Bos ontstaan tussen 1850 en +/- 1940
162118	1	Bos ontstaan tussen 1775 en 1850
162118	2	Bos ontstaan tussen 1775 en 1850
162119	1	Bos ontstaan tussen 1775 en 1850
162119	2	Bos ontstaan tussen 1775 en 1850
162126	1	Bos ontstaan tussen 1775 en 1850
162126	2	Bos ontstaan tussen 1775 en 1850
162129	1	Bos ontstaan tussen 1775 en 1850
162129	2	Bos ontstaan tussen 1775 en 1850
162129	3	Bos ontstaan tussen 1775 en 1850
162132	1	Bos ontstaan tussen 1850 en +/- 1940
162132	2	Bos ontstaan tussen 1850 en +/- 1940
162132	3	Bos ontstaan tussen 1850 en +/- 1940
162133	1	Bos ontstaan tussen 1850 en +/- 1940
162133	2	Bos ontstaan tussen 1850 en +/- 1940
162139	1	Bos ontstaan tussen 1775 en 1850
162139	2	Bos ontstaan tussen 1775 en 1850
162139	3	Bos ontstaan tussen 1775 en 1850
162140	1	Bos ontstaan tussen 1775 en 1850
162140	2	Bos ontstaan tussen 1775 en 1850
162140	3	Bos ontstaan tussen 1775 en 1850
162144	1	Bos ontstaan na +/- 1940
162144	2	Bos ontstaan na +/- 1940
162147	1	Bos ontstaan tussen 1775 en 1850
162147	2	Bos ontstaan tussen 1775 en 1850
162147	3	Bos ontstaan tussen 1775 en 1850
162154	1	Bos ontstaan na +/- 1930
162154	2	Bos ontstaan na +/- 1930
162154	3	Bos ontstaan na +/- 1930
162157	1	Bos ontstaan na +/- 1940
162157	2	Bos ontstaan na +/- 1940
163003	1	Bos ontstaan tussen 1850 en +/- 1940
163003	2	Bos ontstaan tussen 1850 en +/- 1940
163006	1	Bos ontstaan tussen 1775 en 1850
163006	2	Bos ontstaan tussen 1775 en 1850
163008	1	Bos ontstaan na +/- 1930
163008	2	Bos ontstaan na +/- 1930
163010	1	Bos ontstaan na +/- 1940
163010	2	Bos ontstaan na +/- 1940
163011	1	Bos ontstaan tussen 1850 en +/- 1940
163011	2	Bos ontstaan tussen 1850 en +/- 1940
163020	1	Bos ontstaan tussen 1850 en +/- 1940
163020	2	Bos ontstaan tussen 1850 en +/- 1940
163021	1	Bos ontstaan tussen 1850 en +/- 1940
163021	2	Bos ontstaan tussen 1850 en +/- 1940
163036	1	Bos ontstaan na +/- 1930
163036	2	Bos ontstaan na +/- 1930
163038	1	Bos ontstaan tussen 1850 en +/- 1930
163038	2	Bos ontstaan tussen 1850 en +/- 1930
163039	1	Bos ontstaan tussen 1850 en +/- 1940
163039	2	Bos ontstaan tussen 1850 en +/- 1940
163055	1	Bos ontstaan tussen 1850 en +/- 1940
163055	2	Bos ontstaan tussen 1850 en +/- 1940
163058	1	Bos ontstaan na +/- 1940
163058	2	Bos ontstaan na +/- 1940
163075	1	Bos ontstaan tussen 1850 en +/- 1940
163075	2	Bos ontstaan tussen 1850 en +/- 1940
163087	1	Bos ontstaan na +/- 1930
163087	2	Bos ontstaan na +/- 1930
163092	1	Bos ontstaan tussen 1775 en 1850
163092	2	Bos ontstaan tussen 1775 en 1850
163094	1	Bos ontstaan na +/- 1940
163094	2	Bos ontstaan na +/- 1940
163096	1	Bos ontstaan tussen 1850 en +/- 1940
163096	2	Bos ontstaan tussen 1850 en +/- 1940
163097	1	Bos ontstaan na +/- 1940
163097	2	Bos ontstaan na +/- 1940
163104	1	Bos ontstaan tussen 1850 en +/- 1940
163104	2	Bos ontstaan tussen 1850 en +/- 1940
163105	1	Bos ontstaan tussen 1850 en +/- 1940
163105	2	Bos ontstaan tussen 1850 en +/- 1940
163106	1	Bos ontstaan tussen 1775 en 1850
163106	2	Bos ontstaan tussen 1775 en 1850
163111	1	Bos ontstaan tussen 1775 en 1850
163111	2	Bos ontstaan tussen 1775 en 1850
163112	1	Bos ontstaan tussen 1850 en +/- 1940
163112	2	Bos ontstaan tussen 1850 en +/- 1940
163118	1	Bos ontstaan na +/- 1940
163118	2	Bos ontstaan na +/- 1940
163119	1	Bos ontstaan tussen 1850 en +/- 1940
163119	2	Bos ontstaan tussen 1850 en +/- 1940
163120	1	Bos ontstaan tussen 1850 en +/- 1940
163120	2	Bos ontstaan tussen 1850 en +/- 1940
163123	1	Bos ontstaan tussen 1850 en +/- 1940
163123	2	Bos ontstaan tussen 1850 en +/- 1940
163125	1	Bos ontstaan tussen 1850 en +/- 1940
163125	2	Bos ontstaan tussen 1850 en +/- 1940
163126	1	Bos ontstaan tussen 1775 en 1850
163126	2	Bos ontstaan tussen 1775 en 1850
163127	1	Bos ontstaan na +/- 1940
163127	2	Bos ontstaan na +/- 1940
163129	1	Bos ontstaan na +/- 1930
163129	2	Bos ontstaan na +/- 1930
163133	1	Bos ontstaan tussen 1850 en +/- 1940
163133	2	Bos ontstaan tussen 1850 en +/- 1940
163134	1	Bos ontstaan tussen 1775 en 1850
163134	2	Bos ontstaan tussen 1775 en 1850
163135	1	Bos ontstaan tussen 1775 en 1850
163135	2	Bos ontstaan tussen 1775 en 1850
163136	1	Bos ontstaan na +/- 1940
163136	2	Bos ontstaan na +/- 1940
163138	1	Bos ontstaan tussen 1850 en +/- 1940
163138	2	Bos ontstaan tussen 1850 en +/- 1940
163140	1	Bos ontstaan tussen 1850 en +/- 1940
163140	2	Bos ontstaan tussen 1850 en +/- 1940
163141	1	Bos ontstaan tussen 1775 en 1850
163141	2	Bos ontstaan tussen 1775 en 1850
163146	1	Bos ontstaan tussen 1850 en +/- 1940
163146	2	Bos ontstaan tussen 1850 en +/- 1940
163147	1	Bos ontstaan voor 1775
163147	2	Bos ontstaan voor 1775
163153	1	Bos ontstaan tussen 1850 en +/- 1940
163153	2	Bos ontstaan tussen 1850 en +/- 1940
164003	1	Bos ontstaan tussen 1850 en +/- 1940
164003	2	Bos ontstaan tussen 1850 en +/- 1940
164006	1	Bos ontstaan tussen 1850 en +/- 1940
164006	2	Bos ontstaan tussen 1850 en +/- 1940
164010	1	Bos ontstaan tussen 1850 en +/- 1930
164010	2	Bos ontstaan tussen 1850 en +/- 1930
164011	1	Bos ontstaan na +/- 1940
164011	2	Bos ontstaan na +/- 1940
164018	1	Bos ontstaan tussen 1850 en +/- 1930
164018	2	Bos ontstaan tussen 1850 en +/- 1930
164019	1	Bos ontstaan na +/- 1940
164019	2	Bos ontstaan na +/- 1940
164026	1	Bos ontstaan tussen 1775 en 1850
164026	2	Bos ontstaan tussen 1775 en 1850
164027	1	Bos ontstaan na +/- 1940
164027	2	Bos ontstaan na +/- 1940
164036	1	Bos ontstaan na +/- 1930
164036	2	Bos ontstaan na +/- 1930
164044	1	Bos ontstaan tussen 1775 en 1850
164044	2	Bos ontstaan tussen 1775 en 1850
164051	1	Bos ontstaan voor 1775
164051	2	Bos ontstaan voor 1775
164052	1	Bos ontstaan tussen 1850 en +/- 1940
164052	2	Bos ontstaan tussen 1850 en +/- 1940
164055	1	Bos ontstaan tussen 1850 en +/- 1930
164055	2	Bos ontstaan tussen 1850 en +/- 1930
164061	1	Bos ontstaan na +/- 1940
164061	2	Bos ontstaan na +/- 1940
164068	1	Bos ontstaan tussen 1850 en +/- 1940
164068	2	Bos ontstaan tussen 1850 en +/- 1940
164076	1	Bos ontstaan na +/- 1940
164076	2	Bos ontstaan na +/- 1940
164077	1	Bos ontstaan na +/- 1940
164077	2	Bos ontstaan na +/- 1940
164083	1	Bos ontstaan na +/- 1940
164083	2	Bos ontstaan na +/- 1940
164088	1	Bos ontstaan tussen 1850 en +/- 1940
164088	2	Bos ontstaan tussen 1850 en +/- 1940
164089	1	Bos ontstaan na +/- 1940
164089	2	Bos ontstaan na +/- 1940
164091	1	Bos ontstaan tussen 1850 en +/- 1940
164091	2	Bos ontstaan tussen 1850 en +/- 1940
164097	1	Bos ontstaan tussen 1850 en +/- 1940
164097	2	Bos ontstaan tussen 1850 en +/- 1940
164105	1	Bos ontstaan tussen 1850 en +/- 1940
164105	2	Bos ontstaan tussen 1850 en +/- 1940
164106	1	Bos ontstaan tussen 1850 en +/- 1940
164106	2	Bos ontstaan tussen 1850 en +/- 1940
164114	1	Bos ontstaan na +/- 1940
164114	2	Bos ontstaan na +/- 1940
164121	1	Bos ontstaan na +/- 1940
164121	2	Bos ontstaan na +/- 1940
164124	1	Bos ontstaan na +/- 1940
164124	2	Bos ontstaan na +/- 1940
164131	1	Bos ontstaan na +/- 1940
164131	2	Bos ontstaan na +/- 1940
164145	1	Bos ontstaan tussen 1850 en +/- 1940
164145	2	Bos ontstaan tussen 1850 en +/- 1940
165005	1	Bos ontstaan na +/- 1940
165005	2	Bos ontstaan na +/- 1940
165005	3	Bos ontstaan na +/- 1940
165015	1	Bos ontstaan na +/- 1940
165015	2	Bos ontstaan na +/- 1940
165015	3	Bos ontstaan na +/- 1940
165046	1	Bos ontstaan na +/- 1940
165046	2	Bos ontstaan na +/- 1940
165046	3	Bos ontstaan na +/- 1940
165052	1	Bos ontstaan na +/- 1940
165052	2	Bos ontstaan na +/- 1940
165052	3	Bos ontstaan na +/- 1940
165053	1	Bos ontstaan tussen 1850 en +/- 1940
165053	2	Bos ontstaan tussen 1850 en +/- 1940
165053	3	Bos ontstaan tussen 1850 en +/- 1940
165059	1	Bos ontstaan na +/- 1940
165059	2	Bos ontstaan na +/- 1940
165059	3	Bos ontstaan na +/- 1940
165062	1	Bos ontstaan tussen 1850 en +/- 1940
165062	2	Bos ontstaan tussen 1850 en +/- 1940
165062	3	Bos ontstaan tussen 1850 en +/- 1940
165068	1	Bos ontstaan na +/- 1940
165068	2	Bos ontstaan na +/- 1940
165068	3	Bos ontstaan na +/- 1940
165092	1	Bos ontstaan na +/- 1930
165092	2	Bos ontstaan na +/- 1930
165092	3	Bos ontstaan na +/- 1930
165116	1	Bos ontstaan na +/- 1940
165116	2	Bos ontstaan na +/- 1940
165116	3	Bos ontstaan na +/- 1940
165148	1	Bos ontstaan na +/- 1940
165148	2	Bos ontstaan na +/- 1940
165148	3	Bos ontstaan na +/- 1940
166005	1	Bos ontstaan tussen 1775 en 1850
166005	2	Bos ontstaan tussen 1775 en 1850
166013	1	Bos ontstaan tussen 1775 en 1850
166013	2	Bos ontstaan tussen 1775 en 1850
166016	1	Bos ontstaan na +/- 1940
166016	2	Bos ontstaan na +/- 1940
166021	1	Bos ontstaan na +/- 1930
166021	2	Bos ontstaan na +/- 1930
166023	1	Bos ontstaan na +/- 1940
166023	2	Bos ontstaan na +/- 1940
166024	1	Bos ontstaan na +/- 1940
166024	2	Bos ontstaan na +/- 1940
166029	1	Bos ontstaan tussen 1850 en +/- 1930
166029	2	Bos ontstaan tussen 1850 en +/- 1930
166032	1	Bos ontstaan na +/- 1930
166032	2	Bos ontstaan na +/- 1930
166056	1	Bos ontstaan tussen 1850 en +/- 1940
166056	2	Bos ontstaan tussen 1850 en +/- 1940
166057	1	Bos ontstaan na +/- 1940
166057	2	Bos ontstaan na +/- 1940
166057	3	Bos ontstaan na +/- 1940
166069	1	Bos ontstaan na +/- 1930
166069	2	Bos ontstaan na +/- 1930
166076	1	Bos ontstaan tussen 1775 en 1850
166076	2	Bos ontstaan tussen 1775 en 1850
166076	3	Bos ontstaan tussen 1775 en 1850
166077	1	Bos ontstaan tussen 1775 en 1850
166077	2	Bos ontstaan tussen 1775 en 1850
166078	1	Bos ontstaan na +/- 1940
166078	2	Bos ontstaan na +/- 1940
166084	1	Bos ontstaan tussen 1775 en 1850
166084	2	Bos ontstaan tussen 1775 en 1850
166084	3	Bos ontstaan tussen 1775 en 1850
166085	1	Bos ontstaan tussen 1775 en 1850
166085	2	Bos ontstaan tussen 1775 en 1850
166092	1	Bos ontstaan voor 1775
166092	2	Bos ontstaan voor 1775
166092	3	Bos ontstaan voor 1775
166103	1	Bos ontstaan na +/- 1940
166103	2	Bos ontstaan na +/- 1940
166127	1	Bos ontstaan tussen 1850 en +/- 1940
166127	2	Bos ontstaan tussen 1850 en +/- 1940
166140	1	Bos ontstaan tussen 1775 en 1850
166140	2	Bos ontstaan tussen 1775 en 1850
166140	3	Bos ontstaan tussen 1775 en 1850
166156	1	Bos ontstaan voor 1775
166156	2	Bos ontstaan voor 1775
166156	3	Bos ontstaan voor 1775
166158	1	Bos ontstaan na +/- 1940
166158	2	Bos ontstaan na +/- 1940
167001	1	Bos ontstaan tussen 1850 en +/- 1940
167001	2	Bos ontstaan tussen 1850 en +/- 1940
167002	1	Bos ontstaan na +/- 1940
167002	2	Bos ontstaan na +/- 1940
167037	1	Bos ontstaan tussen 1850 en +/- 1940
167037	2	Bos ontstaan tussen 1850 en +/- 1940
167048	1	Bos ontstaan na +/- 1940
167048	2	Bos ontstaan na +/- 1940
167050	1	Bos ontstaan tussen 1775 en 1850
167050	2	Bos ontstaan tussen 1775 en 1850
167056	1	Bos ontstaan voor 1775
167056	2	Bos ontstaan voor 1775
167068	1	Bos ontstaan na +/- 1930
167068	2	Bos ontstaan na +/- 1930
167071	1	Bos ontstaan tussen 1850 en +/- 1940
167071	2	Bos ontstaan tussen 1850 en +/- 1940
167072	1	Bos ontstaan tussen 1775 en 1850
167072	2	Bos ontstaan tussen 1775 en 1850
167078	1	Bos ontstaan na +/- 1940
167078	2	Bos ontstaan na +/- 1940
167079	1	Bos ontstaan na +/- 1940
167079	2	Bos ontstaan na +/- 1940
167085	1	Bos ontstaan tussen 1775 en 1850
167085	2	Bos ontstaan tussen 1775 en 1850
167086	1	Bos ontstaan na +/- 1940
167086	2	Bos ontstaan na +/- 1940
167093	1	Bos ontstaan voor 1775
167093	2	Bos ontstaan voor 1775
167094	1	Bos ontstaan tussen 1850 en +/- 1940
167094	2	Bos ontstaan tussen 1850 en +/- 1940
167102	1	Bos ontstaan na +/- 1940
167102	2	Bos ontstaan na +/- 1940
167128	1	Bos ontstaan tussen 1850 en +/- 1940
167128	2	Bos ontstaan tussen 1850 en +/- 1940
167132	1	Bos ontstaan tussen 1775 en 1850
167132	2	Bos ontstaan tussen 1775 en 1850
167133	1	Bos ontstaan tussen 1850 en +/- 1940
167133	2	Bos ontstaan tussen 1850 en +/- 1940
167136	1	Bos ontstaan tussen 1775 en 1850
167136	2	Bos ontstaan tussen 1775 en 1850
167160	1	Bos ontstaan na +/- 1940
167160	2	Bos ontstaan na +/- 1940
168004	1	Bos ontstaan tussen 1850 en +/- 1940
168004	2	Bos ontstaan tussen 1850 en +/- 1940
168017	1	Bos ontstaan na +/- 1930
168017	2	Bos ontstaan na +/- 1930
168025	1	Bos ontstaan na +/- 1930
168025	2	Bos ontstaan na +/- 1930
168049	1	Bos ontstaan tussen 1850 en +/- 1940
168049	2	Bos ontstaan tussen 1850 en +/- 1940
168073	1	Bos ontstaan na +/- 1940
168073	2	Bos ontstaan na +/- 1940
168097	1	Bos ontstaan voor 1775
168097	2	Bos ontstaan voor 1775
168098	1	Bos ontstaan tussen 1775 en 1850
168098	2	Bos ontstaan tussen 1775 en 1850
168104	1	Bos ontstaan na +/- 1940
168104	2	Bos ontstaan na +/- 1940
168106	1	Bos ontstaan tussen 1775 en 1850
168106	2	Bos ontstaan tussen 1775 en 1850
168107	1	Bos ontstaan tussen 1850 en +/- 1940
168107	2	Bos ontstaan tussen 1850 en +/- 1940
168110	1	Bos ontstaan na +/- 1930
168110	2	Bos ontstaan na +/- 1930
168129	1	Bos ontstaan na +/- 1940
168129	2	Bos ontstaan na +/- 1940
168131	1	Bos ontstaan na +/- 1940
168131	2	Bos ontstaan na +/- 1940
168142	2	Bos ontstaan na +/- 1940
168147	1	Bos ontstaan na +/- 1940
168147	2	Bos ontstaan na +/- 1940
168150	1	Bos ontstaan na +/- 1930
168150	2	Bos ontstaan na +/- 1930
168153	1	Bos ontstaan tussen 1775 en 1850
168153	2	Bos ontstaan tussen 1775 en 1850
168156	1	Bos ontstaan na +/- 1930
168156	2	Bos ontstaan na +/- 1930
168157	1	Bos ontstaan na +/- 1940
168157	2	Bos ontstaan na +/- 1940
168158	1	Bos ontstaan na +/- 1940
168158	2	Bos ontstaan na +/- 1940
171009	1	Bos ontstaan tussen 1850 en +/- 1940
171009	2	Bos ontstaan tussen 1850 en +/- 1940
171009	3	Bos ontstaan tussen 1850 en +/- 1940
171026	1	Bos ontstaan na +/- 1940
171026	2	Bos ontstaan na +/- 1940
171026	3	Bos ontstaan na +/- 1940
171028	1	Bos ontstaan tussen 1850 en +/- 1940
171028	2	Bos ontstaan tussen 1850 en +/- 1940
171028	3	Bos ontstaan tussen 1850 en +/- 1940
171029	1	Bos ontstaan tussen 1850 en +/- 1940
171029	2	Bos ontstaan tussen 1850 en +/- 1940
171029	3	Bos ontstaan tussen 1850 en +/- 1940
171035	1	Bos ontstaan tussen 1850 en +/- 1940
171035	2	Bos ontstaan tussen 1850 en +/- 1940
171035	3	Bos ontstaan tussen 1850 en +/- 1940
171036	1	Bos ontstaan tussen 1850 en +/- 1940
171036	2	Bos ontstaan tussen 1850 en +/- 1940
171036	3	Bos ontstaan tussen 1850 en +/- 1940
171067	1	Bos ontstaan tussen 1850 en +/- 1940
171067	2	Bos ontstaan tussen 1850 en +/- 1940
171067	3	Bos ontstaan tussen 1850 en +/- 1940
171068	1	Bos ontstaan tussen 1850 en +/- 1940
171068	2	Bos ontstaan tussen 1850 en +/- 1940
171068	3	Bos ontstaan tussen 1850 en +/- 1940
171073	1	Bos ontstaan tussen 1850 en +/- 1940
171073	2	Bos ontstaan tussen 1850 en +/- 1940
171073	3	Bos ontstaan tussen 1850 en +/- 1940
171075	1	Bos ontstaan tussen 1850 en +/- 1940
171075	2	Bos ontstaan tussen 1850 en +/- 1940
171075	3	Bos ontstaan tussen 1850 en +/- 1940
171076	1	Bos ontstaan na +/- 1930
171076	2	Bos ontstaan na +/- 1930
171076	3	Bos ontstaan na +/- 1930
171077	1	Bos ontstaan tussen 1850 en +/- 1940
171077	2	Bos ontstaan tussen 1850 en +/- 1940
171077	3	Bos ontstaan tussen 1850 en +/- 1940
171080	1	Bos ontstaan na +/- 1940
171080	2	Bos ontstaan na +/- 1940
171080	3	Bos ontstaan na +/- 1940
171085	1	Bos ontstaan tussen 1850 en +/- 1940
171085	2	Bos ontstaan tussen 1850 en +/- 1940
171085	3	Bos ontstaan tussen 1850 en +/- 1940
171086	1	Bos ontstaan tussen 1850 en +/- 1940
171086	2	Bos ontstaan tussen 1850 en +/- 1940
171086	3	Bos ontstaan tussen 1850 en +/- 1940
171093	1	Bos ontstaan na +/- 1940
171093	2	Bos ontstaan na +/- 1940
171093	3	Bos ontstaan na +/- 1940
171094	1	Bos ontstaan tussen 1850 en +/- 1930
171094	2	Bos ontstaan tussen 1850 en +/- 1930
171094	3	Bos ontstaan tussen 1850 en +/- 1930
171095	1	Bos ontstaan na +/- 1930
171095	2	Bos ontstaan na +/- 1930
171095	3	Bos ontstaan na +/- 1930
171100	1	Bos ontstaan tussen 1850 en +/- 1940
171100	2	Bos ontstaan tussen 1850 en +/- 1940
171100	3	Bos ontstaan tussen 1850 en +/- 1940
171101	1	Bos ontstaan tussen 1850 en +/- 1940
171101	2	Bos ontstaan tussen 1850 en +/- 1940
171101	3	Bos ontstaan tussen 1850 en +/- 1940
171108	1	Bos ontstaan tussen 1850 en +/- 1940
171108	2	Bos ontstaan tussen 1850 en +/- 1940
171108	3	Bos ontstaan tussen 1850 en +/- 1940
171109	1	Bos ontstaan na +/- 1940
171109	2	Bos ontstaan na +/- 1940
171109	3	Bos ontstaan na +/- 1940
171123	1	Bos ontstaan tussen 1850 en +/- 1930
171123	2	Bos ontstaan tussen 1850 en +/- 1930
171123	3	Bos ontstaan tussen 1850 en +/- 1930
171128	1	Bos ontstaan tussen 1850 en +/- 1930
171128	2	Bos ontstaan tussen 1850 en +/- 1930
171128	3	Bos ontstaan tussen 1850 en +/- 1930
171131	1	Bos ontstaan tussen 1850 en +/- 1930
171131	2	Bos ontstaan tussen 1850 en +/- 1930
171131	3	Bos ontstaan tussen 1850 en +/- 1930
171134	1	Bos ontstaan na +/- 1930
171134	2	Bos ontstaan na +/- 1930
171134	3	Bos ontstaan na +/- 1930
171135	1	Bos ontstaan tussen 1850 en +/- 1940
171135	2	Bos ontstaan tussen 1850 en +/- 1940
171135	3	Bos ontstaan tussen 1850 en +/- 1940
171145	1	Bos ontstaan na +/- 1940
171145	2	Bos ontstaan na +/- 1940
171145	3	Bos ontstaan na +/- 1940
172001	1	Bos ontstaan na +/- 1940
172001	2	Bos ontstaan na +/- 1940
172001	3	Bos ontstaan na +/- 1940
172003	1	Bos ontstaan na +/- 1940
172003	2	Bos ontstaan na +/- 1940
172003	3	Bos ontstaan na +/- 1940
172004	1	Bos ontstaan tussen 1850 en +/- 1940
172004	2	Bos ontstaan tussen 1850 en +/- 1940
172004	3	Bos ontstaan tussen 1850 en +/- 1940
172005	1	Bos ontstaan na +/- 1930
172005	2	Bos ontstaan na +/- 1930
172005	3	Bos ontstaan na +/- 1930
172006	1	Bos ontstaan tussen 1850 en +/- 1940
172006	2	Bos ontstaan tussen 1850 en +/- 1940
172006	3	Bos ontstaan tussen 1850 en +/- 1940
172007	1	Bos ontstaan tussen 1850 en +/- 1940
172007	2	Bos ontstaan tussen 1850 en +/- 1940
172007	3	Bos ontstaan tussen 1850 en +/- 1940
172012	1	Bos ontstaan tussen 1850 en +/- 1940
172012	2	Bos ontstaan tussen 1850 en +/- 1940
172012	3	Bos ontstaan tussen 1850 en +/- 1940
172018	1	Bos ontstaan tussen 1850 en +/- 1940
172018	2	Bos ontstaan tussen 1850 en +/- 1940
172018	3	Bos ontstaan tussen 1850 en +/- 1940
172019	1	Bos ontstaan na +/- 1940
172019	2	Bos ontstaan na +/- 1940
172019	3	Bos ontstaan na +/- 1940
172032	1	Bos ontstaan tussen 1850 en +/- 1940
172032	2	Bos ontstaan tussen 1850 en +/- 1940
172032	3	Bos ontstaan tussen 1850 en +/- 1940
172040	1	Bos ontstaan tussen 1850 en +/- 1940
172040	2	Bos ontstaan tussen 1850 en +/- 1940
172040	3	Bos ontstaan tussen 1850 en +/- 1940
172044	1	Bos ontstaan tussen 1850 en +/- 1940
172044	2	Bos ontstaan tussen 1850 en +/- 1940
172044	3	Bos ontstaan tussen 1850 en +/- 1940
172047	1	Bos ontstaan tussen 1850 en +/- 1940
172047	2	Bos ontstaan tussen 1850 en +/- 1940
172047	3	Bos ontstaan tussen 1850 en +/- 1940
172048	1	Bos ontstaan na +/- 1940
172048	2	Bos ontstaan na +/- 1940
172048	3	Bos ontstaan na +/- 1940
172052	1	Bos ontstaan na +/- 1940
172052	2	Bos ontstaan na +/- 1940
172052	3	Bos ontstaan na +/- 1940
172054	1	Bos ontstaan na +/- 1940
172054	2	Bos ontstaan na +/- 1940
172054	3	Bos ontstaan na +/- 1940
172060	1	Bos ontstaan na +/- 1940
172060	2	Bos ontstaan na +/- 1940
172060	3	Bos ontstaan na +/- 1940
172062	1	Bos ontstaan na +/- 1940
172062	2	Bos ontstaan na +/- 1940
172062	3	Bos ontstaan na +/- 1940
172070	1	Bos ontstaan na +/- 1940
172070	2	Bos ontstaan na +/- 1940
172070	3	Bos ontstaan na +/- 1940
172082	1	Bos ontstaan na +/- 1940
172082	2	Bos ontstaan na +/- 1940
172082	3	Bos ontstaan na +/- 1940
172083	1	Bos ontstaan na +/- 1940
172083	2	Bos ontstaan na +/- 1940
172083	3	Bos ontstaan na +/- 1940
172085	1	Bos ontstaan tussen 1850 en +/- 1940
172085	2	Bos ontstaan tussen 1850 en +/- 1940
